Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
396,18.836,21.004,1.930435,-0.6434783,1.960346,1.909145,29.47,29.49,Sess03_impro03_F003,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
397,21.004,24.245,-0.6434783,-0.05061065,1.909145,2.019227,29.49,29.49,Sess03_impro03_M003,neutral,3.4,3,neutral,3,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3
398,24.245,33.063,-0.05061065,0,2.019227,1.938585,29.49,29.45,Sess03_impro03_F004,neutral,3.6,3,neutral,4,3,happy,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
399,33.063,35.231,0,0.01446019,1.938585,1.946265,29.45,29.43,Sess03_impro03_M004,neutral,3.9,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3
400,35.231,37.606,0.01446019,0.07953102,1.946265,1.924505,29.43,29.41,Sess03_impro03_F005,neutral,3.5,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
401,37.606,38.715,0.07953102,0.0542257,1.924505,1.912985,29.41,29.43,Sess03_impro03_M005,neutral,3.1,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
402,38.715,51.365,0.0542257,0.05061065,1.912985,1.955226,29.43,29.43,Sess03_impro03_F006,neutral,2.9,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
403,51.365,58.683,0.05061065,1.008598,1.955226,1.944985,29.43,29.45,Sess03_impro03_M006,neutral,2.8,3.1,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,4,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
404,58.683,62.118,1.008598,-0.01807523,1.944985,1.923225,29.45,29.45,Sess03_impro03_F007,neutral,2.8,3.1,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,4,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
405,62.118,67.28,-0.01807523,-0.4482658,1.923225,1.911705,29.45,29.43,Sess03_impro03_M007,neutral,2.8,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,disgust,3,3,neutral,3,3,neutral,3,3
406,67.28,71.715,-0.4482658,-0.0542257,1.911705,2.014107,29.43,29.47,Sess03_impro03_F008,neutral,2.7,3,surprise,3,3,neutral,3,3,surprise,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,disgust,3,3,neutral,3,3,neutral,3,3
407,71.715,75.762,-0.0542257,2.628139,2.014107,1.896345,29.47,29.49,Sess03_impro03_M008,neutral,2.4,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
408,75.762,83.613,2.628139,0,1.896345,1.837464,29.49,29.47,Sess03_impro03_F009,neutral,2.5,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
409,83.613,85.224,0,0.06507084,1.837464,1.952665,29.47,29.45,Sess03_impro03_M009,neutral,2.8,2.9,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
410,85.224,91.997,0.06507084,-0.4808012,1.952665,1.936025,29.45,29.43,Sess03_impro03_F010,neutral,2.7,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
411,91.997,93.766,-0.4808012,0.007230093,1.936025,1.927065,29.43,29.41,Sess03_impro03_M010,neutral,2.8,2.9,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
412,93.766,109.113,0.007230093,-0.3217391,1.927065,1.910425,29.41,29.43,Sess03_impro03_F011,neutral,2.6,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3
413,109.113,115,-0.3217391,-0.3795799,1.910425,1.883544,29.43,29.41,Sess03_impro03_M011,neutral,2.7,3,neutral,3,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,2,4,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
414,115,116.575,-0.3795799,-0.2060577,1.883544,1.918105,29.41,29.41,Sess03_impro03_F012,neutral,2.7,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,4,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
415,116.575,116.914,-0.2060577,1.634001,1.918105,1.924505,29.41,29.41,Sess03_impro03_M012,neutral,2.7,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
416,116.914,120.476,1.634001,1.059209,1.924505,1.869464,29.41,29.43,Sess03_impro03_F013,neutral,2.7,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
417,120.476,121.374,1.059209,0.05061065,1.869464,1.846424,29.43,29.45,Sess03_impro03_M013,neutral,2.7,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
418,121.374,130.222,0.05061065,-0.3036639,1.846424,1.806743,29.45,29.47,Sess03_impro03_F014,surprise,2.2,3,surprise,3,3,surprise,2,3,neutral,3,3,neutral,2,3,surprise,2,4,neutral,2,2,neutral,2,3,surprise,2,3,surprise,2,3,surprise,2,3
419,130.222,132.233,-0.3036639,-0.2530532,1.806743,1.811863,29.47,29.43,Sess03_impro03_M014,surprise,2,3,surprise,2,3,surprise,2,3,neutral,3,3,surprise,2,3,surprise,2,4,surprise,1,2,surprise,2,3,surprise,2,3,surprise,2,3,surprise,2,3
420,132.233,133.793,-0.2530532,-0.2024426,1.811863,1.809303,29.43,29.45,Sess03_impro03_F015,surprise,2.2,3,surprise,3,3,surprise,3,3,neutral,3,3,surprise,2,3,surprise,2,4,surprise,1,2,surprise,2,3,surprise,2,3,surprise,2,3,neutral,2,3
421,133.793,135.118,-0.2024426,-0.06145579,1.809303,1.795223,29.45,29.45,Sess03_impro03_M015,surprise,2.1,3.6,surprise,3,4,angry,3,3,surprise,3,3,surprise,2,4,surprise,1,5,angry,1,1,surprise,2,4,surprise,2,4,angry,2,4,angry,2,4
422,135.118,146.798,-0.06145579,0.02892037,1.795223,1.773463,29.45,29.45,Sess03_impro03_F016,surprise,2.1,3.4,surprise,3,2,angry,3,3,surprise,3,4,surprise,2,4,surprise,1,5,angry,1,1,surprise,2,4,surprise,2,4,angry,2,4,angry,2,3
423,146.798,149.076,0.02892037,0.06507084,1.773463,1.773463,29.45,29.45,Sess03_impro03_M016,angry,2.1,3.5,angry,3,3,angry,3,3,surprise,3,4,angry,2,4,surprise,1,5,angry,1,1,surprise,2,4,surprise,2,4,angry,2,3,angry,2,4
424,149.076,164.116,0.06507084,0.003615046,1.773463,1.799063,29.45,29.45,Sess03_impro03_F017,angry,1.8,3.6,angry,2,4,neutral,2,3,surprise,2,4,angry,2,4,surprise,1,5,angry,1,1,surprise,2,4,angry,2,4,angry,2,4,angry,2,3
425,164.116,165.779,0.003615046,-0.03615047,1.799063,1.795223,29.45,29.45,Sess03_impro03_M017,angry,1.8,3.5,angry,2,3,angry,3,3,angry,2,4,angry,2,4,angry,1,5,angry,1,1,surprise,2,4,angry,2,4,angry,2,3,angry,1,4
426,165.779,168.517,-0.03615047,-0.1843674,1.795223,1.831064,29.45,29.39,Sess03_impro03_F018,angry,1.9,3.4,angry,3,3,neutral,3,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,surprise,3,4,angry,2,4,neutral,2,3,angry,1,3
427,168.517,168.978,-0.1843674,-0.2241329,1.831064,1.874584,29.39,29.39,Sess03_impro03_M018,angry,1.8,3.3,surprise,2,3,surprise,3,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,neutral,3,3,angry,2,4,neutral,2,3,angry,1,3
428,168.978,176.03,-0.2241329,-0.01084514,1.874584,1.773463,29.39,29.39,Sess03_impro03_F019,angry,1.8,3.6,angry,3,4,surprise,3,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,neutral,2,3,angry,2,4,angry,2,4,angry,1,4
429,176.03,185.072,-0.01084514,-0.3578896,1.773463,2.052507,29.39,29.41,Sess03_impro03_M019,angry,1.6,3.9,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,5,angry,1,4
430,185.072,188.649,-0.3578896,0.1048364,2.052507,1.902745,29.41,29.41,Sess03_impro03_F020,angry,1.6,3.6,surprise,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,surprise,2,4,angry,2,4,angry,2,4,surprise,1,3
431,188.649,190.933,0.1048364,-0.1807523,1.902745,1.889944,29.41,29.39,Sess03_impro03_M020,angry,1.6,3.8,angry,2,4,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
432,190.933,201.547,-0.1807523,-0.3615046,1.889944,1.818263,29.39,29.43,Sess03_impro03_F021,angry,1.6,3.5,angry,2,2,angry,2,4,angry,2,4,disgust,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,3
433,201.547,205.521,-0.3615046,-0.01084514,1.818263,1.880984,29.43,29.41,Sess03_impro03_M021,angry,1.5,3.7,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,1,4,angry,2,4,angry,2,4,angry,1,4
434,205.521,209.398,-0.01084514,0.08314607,1.880984,1.822103,29.41,29.43,Sess03_impro03_F022,angry,1.6,3.6,surprise,2,3,angry,2,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
435,209.398,211.87,0.08314607,0.06507084,1.822103,1.802903,29.43,29.43,Sess03_impro03_M022,angry,1.6,3.8,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,2,4,angry,1,4
436,211.87,218.058,0.06507084,-0.007230093,1.802903,1.782423,29.43,29.41,Sess03_impro03_F023,angry,1.5,3.5,angry,2,2,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,1,4,angry,2,4,angry,2,3,angry,1,4
437,218.058,222.744,-0.007230093,-0.03253542,1.782423,1.779863,29.41,29.43,Sess03_impro03_M023,angry,1.5,3.7,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,1,4,angry,2,4,angry,2,4,angry,1,4
438,222.744,236.785,-0.03253542,-0.1409868,1.779863,2.015387,29.43,29.43,Sess03_impro03_F024,angry,1.6,3.5,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,3,angry,1,3
439,236.785,249.935,-0.1409868,-0.1915975,2.015387,1.845144,29.43,29.45,Sess03_impro03_M024,angry,1.5,4,angry,1,4,angry,2,5,angry,2,4,disgust,1,4,angry,1,5,disgust,1,1,angry,2,5,angry,2,5,angry,2,3,angry,1,4
440,249.935,259.677,-0.1915975,-0.3759648,1.845144,1.806743,29.45,29.47,Sess03_impro03_F025,angry,1.7,3.6,happy,3,3,disgust,2,4,angry,2,4,disgust,1,4,angry,1,5,disgust,1,1,angry,1,4,angry,2,5,neutral,2,3,angry,2,3
441,259.677,272.51,-0.3759648,0.04338056,1.806743,1.859224,29.47,29.39,Sess03_impro03_M025,angry,1.7,3.8,angry,2,4,angry,3,3,angry,2,4,disgust,1,4,angry,1,5,disgust,1,1,angry,1,4,angry,2,5,neutral,2,4,neutral,2,4
442,272.51,274.691,0.04338056,-0.6398633,1.859224,1.845144,29.39,29.41,Sess03_impro03_F026,angry,1.7,3.5,angry,2,3,angry,3,3,angry,2,4,disgust,1,4,angry,1,5,disgust,1,1,angry,1,4,angry,2,4,neutral,2,4,neutral,2,3
443,274.691,277.842,-0.6398633,0.06507084,1.845144,1.831064,29.41,29.39,Sess03_impro03_M026,neutral,2,3.2,neutral,3,3,neutral,3,3,angry,2,3,disgust,1,4,angry,1,5,disgust,1,1,neutral,2,3,angry,2,4,neutral,3,3,neutral,2,3
444,277.842,289.102,0.06507084,0.01446019,1.831064,1.810583,29.39,29.37,Sess03_impro03_F027,disgust,1.8,3.2,angry,3,3,disgust,2,3,angry,2,3,disgust,1,4,angry,1,5,disgust,1,1,neutral,2,3,disgust,2,4,neutral,2,3,neutral,2,3
445,289.102,292.083,0.01446019,-0.2783586,1.810583,1.814423,29.37,29.37,Sess03_impro03_M027,angry,1.8,3.3,angry,3,3,angry,2,3,angry,2,3,disgust,1,4,angry,1,5,disgust,1,1,angry,2,4,disgust,2,4,neutral,2,3,neutral,2,3
446,292.083,324.55,-0.2783586,-0.6037128,1.814423,1.752982,29.37,29.31,Sess03_impro03_F028,neutral,1.9,3.2,neutral,3,3,neutral,3,3,angry,2,3,disgust,1,3,angry,1,5,disgust,1,1,angry,2,4,disgust,2,4,neutral,2,3,neutral,2,3
447,4.289,7.367,-0.3651197,0.03615047,1.478859,1.56206,29.09,29.13,Sess03_impro04_M001,neutral,2.9,2.4,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3
448,7.367,9.015,0.03615047,-0.4157304,1.56206,1.53134,29.13,29.17,Sess03_impro04_F001,neutral,2.8,2.1,neutral,3,2,neutral,2,2,neutral,3,3,neutral,3,1,neutral,3,1,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,1,neutral,3,3
449,9.015,9.645,-0.4157304,-0.05784074,1.53134,1.52878,29.17,29.15,Sess03_impro04_M002,neutral,2.7,2,neutral,2,2,neutral,3,2,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,3,3,neutral,2,2,neutral,3,1,neutral,3,3
450,9.645,10.948,-0.05784074,0.05061065,1.52878,1.518539,29.15,29.17,Sess03_impro04_F002,neutral,2.8,2,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,3,3,neutral,2,2,neutral,3,1,neutral,3,3
451,10.948,12.528,0.05061065,0.003615046,1.518539,1.595341,29.17,29.17,Sess03_impro04_M003,neutral,2.7,1.9,neutral,3,2,neutral,3,1,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,1,neutral,3,3
452,12.528,13.203,0.003615046,0.09037616,1.595341,1.679822,29.17,29.17,Sess03_impro04_F003,neutral,2.7,1.8,neutral,3,1,neutral,3,1,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,1,neutral,3,3
453,13.203,14.103,0.09037616,-0.231363,1.679822,1.709262,29.17,29.15,Sess03_impro04_M004,neutral,2.7,1.9,neutral,3,2,neutral,3,1,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,1,neutral,3,3
454,14.103,17.3,-0.231363,0.04338056,1.709262,1.59022,29.15,29.17,Sess03_impro04_F004,neutral,2.6,2,angry,2,2,neutral,3,2,neutral,3,3,neutral,3,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,1,neutral,3,3
455,17.3,18.586,0.04338056,-0.06868588,1.59022,1.5723,29.17,29.15,Sess03_impro04_M005,neutral,2.6,2.4,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,1,neutral,3,2,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
456,18.586,19.243,-0.06868588,-0.3506595,1.5723,1.56718,29.15,29.15,Sess03_impro04_F005,neutral,2.7,2.4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,1,neutral,3,2,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
457,19.243,19.946,-0.3506595,-0.1012213,1.56718,1.56206,29.15,29.15,Sess03_impro04_M006,neutral,2.7,2.3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,1,neutral,3,2,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
458,19.946,23.048,-0.1012213,0.04338056,1.56206,1.56462,29.15,29.17,Sess03_impro04_F006,neutral,2.7,2.5,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
459,23.048,24.507,0.04338056,-0.5241817,1.56462,1.54542,29.17,29.15,Sess03_impro04_M007,neutral,2.8,2.5,surprise,3,2,neutral,4,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
460,24.507,27.569,-0.5241817,0.04338056,1.54542,1.522379,29.15,29.21,Sess03_impro04_F007,neutral,2.8,2.5,neutral,3,2,neutral,4,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,2,neutral,3,2,neutral,3,3
461,27.569,29.944,0.04338056,0.01084514,1.522379,1.524939,29.21,29.19,Sess03_impro04_M008,neutral,2.9,2.7,neutral,3,3,neutral,4,2,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3
462,29.944,34.524,0.01084514,-0.01084514,1.524939,1.244615,29.19,29.21,Sess03_impro04_F008,neutral,2.9,2.8,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,3,3
463,34.524,35.238,-0.01084514,0.06145579,1.244615,1.297096,29.21,29.21,Sess03_impro04_M009,surprise,2.7,2.9,surprise,3,2,surprise,3,3,neutral,3,3,surprise,3,3,surprise,3,4,surprise,2,3,neutral,2,3,neutral,2,2,surprise,3,3,neutral,3,3
464,35.238,36.512,0.06145579,-0.4988764,1.297096,1.080772,29.21,29.21,Sess03_impro04_F009,surprise,2.6,3,surprise,3,3,surprise,3,3,neutral,3,3,surprise,3,3,surprise,2,4,surprise,2,3,neutral,2,3,neutral,2,2,surprise,3,3,neutral,3,3
465,36.512,38.031,-0.4988764,0.003615046,1.080772,1.002691,29.21,29.23,Sess03_impro04_M010,surprise,2.5,3.1,surprise,3,3,surprise,3,3,neutral,3,3,surprise,2,3,surprise,2,4,surprise,2,3,surprise,2,3,surprise,2,3,surprise,3,3,surprise,3,3
466,38.031,52.77,0.003615046,2.122032,1.002691,0.90659,29.23,29.27,Sess03_impro04_F010,surprise,2.3,3.1,sad,2,3,sad,3,3,surprise,3,3,surprise,2,3,surprise,2,4,neutral,2,3,neutral,2,3,surprise,2,3,surprise,3,3,neutral,2,3
467,52.77,54.985,2.122032,0.003615046,0.90659,1.064033,29.27,29.29,Sess03_impro04_M011,surprise,2.2,3.2,surprise,2,3,sad,3,3,surprise,3,4,surprise,2,3,surprise,2,4,neutral,2,3,neutral,2,3,surprise,2,3,surprise,2,3,surprise,2,3
468,54.985,58.634,0.003615046,-0.02892037,1.064033,1.203555,29.29,29.27,Sess03_impro04_F011,neutral;surprise,2.2,3.1,angry,2,3,sad,3,3,surprise,3,3,surprise,2,3,surprise,2,4,neutral,2,3,neutral,2,3,surprise,2,3,neutral,2,3,neutral,2,3
469,58.634,59.918,-0.02892037,0.02169028,1.203555,1.304677,29.27,29.27,Sess03_impro04_M012,surprise,2.3,3.4,angry,3,4,surprise,3,3,surprise,3,4,surprise,2,3,surprise,2,5,neutral,2,3,neutral,2,3,surprise,2,3,neutral,2,3,neutral,2,3
470,59.918,67.468,0.02169028,-0.007230093,1.304677,1.293157,29.27,29.29,Sess03_impro04_F012,surprise,2.3,3.4,angry,3,4,sad,3,3,surprise,3,4,surprise,2,3,surprise,2,4,neutral,2,3,neutral,2,3,surprise,2,4,neutral,2,3,surprise,2,3
471,67.468,73.648,-0.007230093,-0.2964338,1.293157,1.282917,29.29,29.29,Sess03_impro04_M013,neutral;surprise,2.2,3.5,neutral,2,4,sad,3,3,surprise,3,4,sad,2,3,angry,2,4,neutral,2,3,neutral,2,3,surprise,2,4,surprise,2,4,angry,2,3
472,73.648,79.208,-0.2964338,0.2675134,1.282917,1.268836,29.29,29.29,Sess03_impro04_F013,neutral,2.4,3.4,neutral,3,4,neutral,3,3,surprise,3,4,sad,2,3,angry,2,4,neutral,2,3,neutral,3,3,surprise,2,4,neutral,2,3,neutral,2,3
473,79.208,85.363,0.2675134,-0.02892037,1.268836,1.257316,29.29,29.29,Sess03_impro04_M014,neutral,2.7,3.4,neutral,3,4,neutral,4,3,surprise,3,4,neutral,2,3,surprise,2,4,neutral,2,3,neutral,3,3,surprise,2,4,neutral,2,3,neutral,4,3
474,85.363,88.27,-0.02892037,0.08314607,1.257316,1.263716,29.29,29.29,Sess03_impro04_F014,neutral,2.6,3.2,neutral,3,3,neutral,3,3,surprise,3,3,neutral,2,3,surprise,2,4,neutral,2,3,neutral,3,3,surprise,2,4,neutral,3,3,neutral,3,3
475,88.27,91.202,0.08314607,0.03976551,1.263716,1.259876,29.29,29.31,Sess03_impro04_M015,neutral,2.4,3.2,sad,3,3,sad,3,3,surprise,3,3,neutral,2,3,surprise,2,4,neutral,3,3,neutral,2,3,surprise,2,4,neutral,2,3,neutral,2,3
476,91.202,92.39,0.03976551,0.2205178,1.259876,1.257316,29.31,29.31,Sess03_impro04_F015,neutral,2.4,3.2,neutral,3,3,sad,3,3,surprise,3,3,neutral,2,3,surprise,2,4,neutral,3,3,neutral,2,3,surprise,2,4,neutral,2,3,neutral,2,3
477,92.39,97.438,0.2205178,-0.02169028,1.257316,1.261156,29.31,29.31,Sess03_impro04_M016,sad;surprise,2.5,3.2,sad,3,3,sad,3,3,surprise,3,3,sad,2,3,surprise,2,4,neutral,3,3,sad,3,3,surprise,2,4,surprise,2,3,neutral,2,3
478,97.438,100.65,-0.02169028,-0.03615047,1.261156,1.263716,29.31,29.31,Sess03_impro04_F016,surprise,2.4,3.3,sad,2,3,surprise,3,3,surprise,3,3,surprise,2,3,surprise,2,5,neutral,3,3,sad,3,3,surprise,2,4,surprise,2,3,surprise,2,3
479,100.65,103.8,-0.03615047,-0.151832,1.263716,1.262436,29.31,29.35,Sess03_impro04_M017,neutral,2.8,3.2,neutral,4,3,neutral,4,3,surprise,3,3,sad,2,3,surprise,2,4,neutral,2,3,sad,3,3,neutral,2,4,neutral,2,3,neutral,4,3
480,103.8,108.089,-0.151832,0.02892037,1.262436,1.264996,29.35,29.33,Sess03_impro04_F017,neutral,2.7,3.2,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,surprise,2,4,neutral,3,3,sad,3,3,neutral,2,4,neutral,3,3,neutral,2,3
481,108.089,114.252,0.02892037,0.03615047,1.264996,1.263716,29.33,29.37,Sess03_impro04_M018,neutral,3.1,3.2,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,2,4,neutral,3,3,neutral,3,3,neutral,2,4,neutral,3,3,neutral,4,3
482,114.252,128.77,0.03615047,-0.3831949,1.263716,1.234276,29.37,29.45,Sess03_impro04_F018,surprise,2.7,3.4,angry,2,3,angry,4,3,surprise,3,4,surprise,2,3,surprise,2,4,neutral,3,3,neutral,3,3,disgust,2,4,surprise,2,4,neutral,4,3
483,128.77,135.113,-0.3831949,0.02169028,1.234276,1.222756,29.45,29.51,Sess03_impro04_M019,neutral,3.5,3,surprise,4,2,happy,4,3,surprise,3,3,surprise,3,3,happy,4,4,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3
484,135.113,138.349,0.02169028,0,1.222756,1.230436,29.51,29.55,Sess03_impro04_M020,neutral,3.7,3.1,neutral,4,3,happy,4,3,surprise,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
485,138.349,138.758,0,-0.3145091,1.230436,1.229156,29.55,29.55,Sess03_impro04_M021,neutral,3.6,3.1,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
486,138.758,140.309,-0.3145091,0.01807523,1.229156,1.229156,29.55,29.55,Sess03_impro04_F019,neutral,3.7,3.1,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
487,140.309,140.944,0.01807523,-0.02530533,1.229156,1.227876,29.55,29.55,Sess03_impro04_M022,neutral,3.6,3,surprise,3,2,happy,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
488,140.944,147.177,-0.02530533,-0.2819736,1.227876,1.245796,29.55,29.59,Sess03_impro04_F020,neutral,3.5,3.1,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
489,147.177,148.098,-0.2819736,0.03976551,1.245796,1.239396,29.59,29.59,Sess03_impro04_M023,neutral,3.5,3.1,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
490,148.098,151.176,0.03976551,0.01446019,1.239396,1.221475,29.59,29.57,Sess03_impro04_F021,neutral,3,3,angry,3,2,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,4,angry,2,3,neutral,4,3,disgust,2,3,surprise,2,3,neutral,2,3
491,151.176,155.586,0.01446019,0.05061065,1.221475,1.211235,29.57,29.59,Sess03_impro04_M024,neutral;angry,2.3,3.1,angry,2,3,neutral,2,3,neutral,3,3,neutral,4,3,angry,2,4,angry,2,3,neutral,2,3,disgust,2,3,surprise,2,3,angry,2,3
492,155.586,180.207,0.05061065,-0.07591598,1.211235,1.128034,29.59,29.71,Sess03_impro04_F022,neutral,3,3.2,neutral,3,4,happy,3,3,neutral,3,3,neutral,4,3,angry,2,4,angry,2,3,neutral,3,3,disgust,4,3,neutral,4,3,neutral,2,3
493,180.207,193.593,-0.07591598,-0.1012213,1.128034,1.180515,29.71,29.69,Sess03_impro04_M025,neutral,2.4,3.8,neutral,3,4,neutral,4,3,surprise,3,4,neutral,2,4,angry,2,5,angry,2,3,neutral,2,3,disgust,2,4,surprise,2,4,angry,2,4
