Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
396,144.395,145.567,-0.1879824,0.01084514,5.818334,6.041272,34,34,Sess01_impro03_F015,angry,1.7,2.5,angry,3,2,angry,2,2,angry,2,3,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,2,neutral,2,3,neutral,1,3
397,145.567,152.634,0.01084514,0.0469956,6.041272,5.767083,34,34,Sess01_impro03_M014,angry,1.6,2.8,angry,1,3,angry,3,3,angry,2,4,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,2,angry,2,3,neutral,1,3
398,152.634,161.756,0.0469956,-0.03615047,5.767083,5.92724,34,33.99,Sess01_impro03_F016,angry,1.8,3,angry,3,3,angry,3,3,angry,2,4,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,1,3
399,161.756,169.785,-0.03615047,0.03253542,5.92724,6.027178,33.99,33.65,Sess01_impro03_M015,angry,1.6,3,angry,1,4,angry,3,3,angry,2,4,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,4,angry,2,2,angry,1,3
400,169.785,173.611,0.03253542,-0.06145579,6.027178,6.010521,33.65,33.57,Sess01_impro03_F017,angry,1.8,3,angry,3,3,angry,3,3,angry,2,4,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,1,3
401,173.611,181.879,-0.06145579,0.02892037,6.010521,5.960553,33.57,33.49,Sess01_impro03_M016,angry,1.6,2.9,angry,1,3,neutral,3,3,angry,2,4,angry,1,3,angry,1,3,disgust,1,1,neutral,2,3,disgust,2,4,angry,2,2,neutral,1,3
402,181.879,183.234,0.02892037,-0.02169028,5.960553,5.964396,33.49,33.49,Sess01_impro03_F018,angry,1.8,2.9,angry,3,3,neutral,3,3,angry,2,3,angry,1,3,angry,1,3,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,1,3
403,183.234,186.716,-0.02169028,0.04338056,5.964396,5.995147,33.49,33.45,Sess01_impro03_M017,neutral;angry,1.7,2.7,angry,2,2,neutral,2,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,neutral,2,2,neutral,1,3
404,186.716,188.858,0.04338056,-0.3651197,5.995147,6.031022,33.45,33.45,Sess01_impro03_F019,neutral;angry,1.9,2.8,angry,3,2,neutral,2,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,neutral,3,3,neutral,1,3
405,188.858,194.445,-0.3651197,0.03976551,6.031022,6.02974,33.45,33.43,Sess01_impro03_M018,neutral,2.1,2.7,neutral,4,2,disgust,2,3,neutral,2,3,angry,1,3,angry,2,3,disgust,1,1,neutral,2,3,disgust,2,4,neutral,3,2,neutral,2,3
406,194.445,196.879,0.03976551,0.02169028,6.02974,6.059209,33.43,33.49,Sess01_impro03_F020,neutral,2.1,2.8,neutral,3,3,disgust,3,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,neutral,3,2,neutral,2,3
407,196.879,210.191,0.02169028,0.02169028,6.059209,6.093803,33.49,33.73,Sess01_impro03_M019,neutral,2.2,2.7,neutral,3,2,disgust,4,3,neutral,3,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,neutral,3,2,neutral,1,3
408,210.191,212.036,0.02169028,0.02892037,6.093803,6.051522,33.73,33.71,Sess01_impro03_F021,neutral,2.2,2.8,neutral,3,3,neutral,3,3,neutral,3,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,neutral,3,2,neutral,2,3
409,212.036,229.258,0.02892037,-0.08676112,6.051522,5.924677,33.71,33.77,Sess01_impro03_M020,angry,1.6,2.9,angry,1,2,angry,2,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,neutral,2,3,angry,2,4,angry,2,4,angry,1,3
410,229.258,236.131,-0.08676112,0.01446019,5.924677,5.915709,33.77,33.79,Sess01_impro03_F022,angry,1.7,3.2,angry,2,2,angry,2,3,neutral,2,4,angry,1,4,angry,2,4,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,angry,1,4
411,236.131,247.155,0.01446019,0.02530533,5.915709,6.013084,33.79,33.87,Sess01_impro03_M021,angry,1.7,3.1,angry,2,3,angry,2,3,neutral,2,3,angry,1,4,angry,2,4,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,1,3
412,247.155,249.889,0.02530533,-0.2964338,6.013084,6.100209,33.87,33.87,Sess01_impro03_F023,angry,2.1,3,neutral,3,3,angry,2,3,neutral,3,3,angry,1,3,angry,2,4,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,3,3
413,249.889,252.639,-0.2964338,0.02892037,6.100209,6.161709,33.87,33.84,Sess01_impro03_M022,neutral;angry,2.2,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,1,3,angry,2,4,angry,1,1,neutral,2,3,angry,2,4,angry,2,3,neutral,3,3
414,252.639,265.3,0.02892037,0.0469956,6.161709,5.33603,33.84,34,Sess01_impro03_F024,neutral,2.4,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,1,3,angry,2,4,angry,1,1,neutral,3,3,angry,2,4,neutral,3,3,neutral,3,3
415,3.446,6.022,-0.3759648,0.04338056,5.447499,5.437249,34.73,34.71,Sess01_impro04_M001,neutral,2.9,2.8,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3
416,6.022,7.919,0.04338056,-0.003615046,5.437249,5.414186,34.71,34.73,Sess01_impro04_F001,neutral,3.1,2.8,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,2,neutral,3,3
417,7.919,9.136,-0.003615046,1.832829,5.414186,5.291186,34.73,34.73,Sess01_impro04_M002,neutral,3,2.6,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3
418,9.136,10.558,1.832829,0.06145579,5.291186,5.320655,34.73,34.73,Sess01_impro04_F002,neutral,3.2,2.8,neutral,3,3,neutral,4,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
419,10.558,11.791,0.06145579,-0.03976551,5.320655,5.311686,34.73,34.73,Sess01_impro04_M003,neutral,3.1,2.8,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
420,11.791,14.81,-0.03976551,-0.03253542,5.311686,5.442374,34.73,34.75,Sess01_impro04_F003,neutral,3.1,2.8,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
421,14.81,16.739,-0.03253542,0.05061065,5.442374,5.415468,34.75,34.73,Sess01_impro04_M004,neutral,2.9,2.7,surprise,2,2,sad,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,2,3
422,16.739,21.26,0.05061065,-0.3615046,5.415468,5.403936,34.73,34.75,Sess01_impro04_F004,neutral,3.1,2.7,sad,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
423,21.26,29.685,-0.3615046,0.01446019,5.403936,5.52053,34.75,34.71,Sess01_impro04_M005,neutral,3.3,2.7,neutral,3,2,neutral,4,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,2,3,neutral,4,3,neutral,3,2,neutral,4,3
424,29.685,38.647,0.01446019,0.02892037,5.52053,5.532062,34.71,34.71,Sess01_impro04_F005,neutral,3.1,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,4,3,neutral,3,3,neutral,3,3
425,38.647,41.318,0.02892037,0.003615046,5.532062,5.487218,34.71,34.68,Sess01_impro04_M006,surprise,3,3,surprise,3,3,surprise,3,3,surprise,3,3,surprise,3,3,surprise,3,3,surprise,2,3,neutral,3,3,surprise,4,3,surprise,3,3,surprise,3,3
426,41.318,44.037,0.003615046,0.02169028,5.487218,5.529499,34.68,34.68,Sess01_impro04_F006,surprise,2.7,3,surprise,2,3,surprise,3,3,surprise,3,3,surprise,3,3,surprise,3,3,surprise,2,3,surprise,3,3,surprise,2,3,surprise,3,3,surprise,3,3
427,44.037,46.598,0.02169028,-0.1192965,5.529499,5.525655,34.68,34.68,Sess01_impro04_M007,surprise,2.4,3.5,surprise,2,4,angry,3,3,surprise,3,4,surprise,2,3,surprise,3,4,surprise,2,3,surprise,3,3,surprise,2,3,surprise,2,4,neutral,2,4
428,46.598,58.072,-0.1192965,0.03976551,5.525655,5.380874,34.68,34.66,Sess01_impro04_F007,surprise,2.4,3.3,surprise,3,3,surprise,2,3,surprise,3,4,surprise,2,3,surprise,3,4,surprise,2,3,surprise,3,3,surprise,2,3,surprise,2,4,neutral,2,3
429,58.072,62.878,0.03976551,0.03615047,5.380874,5.318092,34.66,34.73,Sess01_impro04_M008,surprise,2.4,3.3,angry,2,3,surprise,3,3,surprise,3,4,surprise,2,3,surprise,3,4,surprise,2,3,neutral,3,3,surprise,2,3,surprise,2,4,neutral,2,3
430,62.878,66.409,0.03615047,0.05784074,5.318092,5.333467,34.73,34.71,Sess01_impro04_F008,surprise,2.6,3,surprise,3,2,surprise,3,3,surprise,3,3,surprise,2,3,surprise,3,4,surprise,2,3,neutral,3,3,surprise,2,3,surprise,2,3,neutral,3,3
431,66.409,67.53,0.05784074,-0.4157304,5.333467,5.327061,34.71,34.73,Sess01_impro04_M009,neutral,2.6,3,angry,3,3,neutral,3,3,neutral,3,3,surprise,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,3
432,67.53,68.97,-0.4157304,0.03615047,5.327061,5.31553,34.73,34.71,Sess01_impro04_F009,neutral,2.5,3,sad,3,3,neutral,3,3,neutral,2,3,surprise,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,3
433,68.97,74.693,0.03615047,2.176258,5.31553,5.266842,34.71,34.71,Sess01_impro04_M010,neutral,2.3,2.7,angry,2,2,sad,3,3,neutral,3,3,surprise,2,3,neutral,3,3,neutral,2,2,neutral,2,2,neutral,2,3,neutral,2,3,neutral,2,3
434,74.693,83.682,2.176258,-0.4048852,5.266842,5.298873,34.71,34.73,Sess01_impro04_F010,neutral,2.3,2.8,sad,2,3,sad,3,3,neutral,2,3,surprise,2,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,2,3,neutral,2,3,neutral,2,3
435,83.682,93.763,-0.4048852,2.396776,5.298873,5.296311,34.73,34.73,Sess01_impro04_M011,neutral,2.5,2.7,sad,3,2,sad,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3
436,93.763,99.061,2.396776,0.02892037,5.296311,5.368061,34.73,34.71,Sess01_impro04_F011,neutral,2.6,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,3
437,99.061,103.119,0.02892037,0.02892037,5.368061,5.320655,34.71,34.75,Sess01_impro04_M012,neutral,3.4,2.8,neutral,4,2,surprise,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
438,103.119,105.273,0.02892037,-0.0469956,5.320655,5.33603,34.75,34.73,Sess01_impro04_F012,neutral,3.4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
439,105.273,106.316,-0.0469956,0,5.33603,5.318092,34.73,34.73,Sess01_impro04_M013,neutral,3.3,2.9,neutral,3,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
440,106.316,123.175,0,0.0469956,5.318092,5.615343,34.73,34.68,Sess01_impro04_F013,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3
441,123.175,128.225,0.0469956,1.080899,5.615343,5.484655,34.68,34.68,Sess01_impro04_M014,neutral,3.7,3,neutral,3,3,happy,4,2,neutral,3,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,4,happy,4,3,neutral,3,3,neutral,4,3
442,128.225,130.346,1.080899,-0.03976551,5.484655,5.403936,34.68,34.71,Sess01_impro04_F014,neutral,3.7,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3
443,130.346,139.874,-0.03976551,-0.05061065,5.403936,5.352686,34.71,34.68,Sess01_impro04_M015,neutral,3.7,3.5,neutral,3,4,happy,4,4,neutral,3,3,angry,4,3,neutral,4,4,neutral,4,3,neutral,4,4,neutral,4,3,neutral,3,4,neutral,4,3
444,139.874,144.233,-0.05061065,-0.05061065,5.352686,5.262998,34.68,34.65,Sess01_impro04_F015,neutral,3.7,3,neutral,3,3,neutral,4,3,neutral,3,3,angry,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
445,144.233,147.698,-0.05061065,-0.06507084,5.262998,5.324499,34.65,34.65,Sess01_impro04_M016,neutral,3.8,3.1,neutral,3,4,happy,4,3,neutral,3,3,happy,5,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
446,147.698,149.903,-0.06507084,0.01807523,5.324499,5.28478,34.65,34.65,Sess01_impro04_M017,neutral,3,3.5,angry,3,4,angry,3,3,neutral,3,4,angry,5,3,neutral,4,4,neutral,2,3,angry,4,3,surprise,2,3,neutral,2,4,neutral,2,4
447,149.903,153.404,0.01807523,0.01807523,5.28478,5.271967,34.65,34.63,Sess01_impro04_F016,neutral,3,2.9,angry,3,2,neutral,3,3,neutral,3,3,angry,4,3,neutral,4,3,neutral,2,3,neutral,4,3,neutral,2,3,neutral,3,3,neutral,2,3
448,153.404,155.028,0.01807523,0.02892037,5.271967,5.227123,34.63,34.63,Sess01_impro04_M018,neutral,3,2.7,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3
449,155.028,165.764,0.02892037,0.02169028,5.227123,5.23353,34.63,34.65,Sess01_impro04_F017,neutral,3.2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
450,165.764,170.854,0.02169028,0.02169028,5.23353,5.168186,34.65,34.63,Sess01_impro04_M019,neutral,3,2.6,sad,3,2,sad,3,2,neutral,3,3,sad,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,4,2
451,170.854,172.135,0.02169028,-0.02169028,5.168186,5.182279,34.63,34.63,Sess01_impro04_F018,neutral,3.1,2.7,sad,3,2,neutral,3,2,neutral,3,3,sad,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
452,172.135,173.516,-0.02169028,1.286957,5.182279,5.164342,34.63,34.63,Sess01_impro04_M020,neutral,3.1,2.7,sad,3,2,neutral,3,2,neutral,3,3,sad,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3
453,173.516,177.383,1.286957,-0.01084514,5.164342,5.273248,34.63,34.63,Sess01_impro04_F019,neutral,3.2,2.9,neutral,3,3,neutral,3,2,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
454,177.383,179.048,-0.01084514,-0.04338056,5.273248,5.264279,34.63,34.63,Sess01_impro04_M021,neutral,3.2,3.1,neutral,3,4,surprise,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
455,179.048,180.576,-0.04338056,-0.1373718,5.264279,5.265561,34.63,34.61,Sess01_impro04_F020,neutral,3.1,3.1,neutral,3,4,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
456,180.576,184.744,-0.1373718,0.01084514,5.265561,5.232248,34.61,34.61,Sess01_impro04_M022,neutral,3.1,3.3,neutral,2,4,surprise,3,4,neutral,3,3,neutral,4,3,neutral,3,4,neutral,2,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
457,184.744,195.955,0.01084514,-0.09399121,5.232248,5.234811,34.61,34.59,Sess01_impro04_F021,neutral,3.8,3.2,neutral,4,4,happy,4,3,neutral,3,3,neutral,4,3,neutral,3,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,4,neutral,4,3
458,195.955,203.23,-0.09399121,1.637616,5.234811,5.560249,34.59,34.61,Sess01_impro04_F022,neutral,3.8,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
459,203.23,205,1.637616,0.03976551,5.560249,5.40778,34.61,34.59,Sess01_impro04_M023,neutral,3.9,2.9,neutral,3,2,happy,4,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,5,3,happy,4,4,neutral,5,3,neutral,3,3,neutral,4,3
460,205,207.466,0.03976551,0.02892037,5.40778,5.342436,34.59,34.55,Sess01_impro04_F023,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3
461,207.466,208.848,0.02892037,-0.2385931,5.342436,5.328342,34.55,34.55,Sess01_impro04_M024,neutral,3.6,3.2,neutral,3,4,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,4,neutral,2,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,5,3
462,208.848,213.54,-0.2385931,-0.4085003,5.328342,5.298873,34.55,34.5,Sess01_impro04_F024,neutral,4.1,3.1,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,4,happy,4,3,happy,4,3,happy,4,3,neutral,4,3,neutral,5,3
463,213.54,216.594,-0.4085003,-0.3470445,5.298873,5.639687,34.5,34.53,Sess01_impro04_M025,neutral,3.4,3.1,neutral,3,4,angry,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,2,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3
464,216.594,218.264,-0.3470445,0.05784074,5.639687,5.562812,34.53,34.55,Sess01_impro04_F025,neutral,3.4,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3
465,218.264,219.112,0.05784074,0.03253542,5.562812,5.48978,34.55,34.53,Sess01_impro04_M026,neutral,3.3,3,neutral,3,3,fear,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3
466,219.112,222.972,0.03253542,0.01446019,5.48978,5.425717,34.53,34.5,Sess01_impro04_F026,neutral,3.3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3
467,222.972,227.097,0.01446019,0.03253542,5.425717,5.405218,34.5,34.5,Sess01_impro04_M027,neutral,3.9,3.1,neutral,3,4,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,5,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,5,3
468,227.097,230.617,0.03253542,0.03615047,5.405218,5.474405,34.5,34.47,Sess01_impro04_F027,neutral,3.5,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3
469,230.617,236.565,0.03615047,-0.2241329,5.474405,5.637125,34.47,34.45,Sess01_impro04_M028,happy,4.2,3.6,happy,4,4,happy,4,4,neutral,4,3,happy,4,3,neutral,4,4,happy,5,4,happy,4,3,happy,4,4,neutral,4,4,neutral,5,3
470,236.565,243.362,-0.2241329,-0.2024426,5.637125,5.75299,34.45,34.47,Sess01_impro04_F028,happy,4.6,3.4,happy,4,3,happy,5,3,neutral,4,3,happy,5,3,neutral,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,happy,5,3
471,243.362,247.566,-0.2024426,-0.03253542,5.75299,5.597958,34.47,34.45,Sess01_impro04_M029,neutral,4,3.1,neutral,3,2,neutral,5,3,neutral,3,3,happy,5,3,neutral,4,3,neutral,4,4,happy,4,3,neutral,4,4,neutral,4,3,neutral,4,3
472,247.566,249.384,-0.03253542,-0.155447,5.597958,5.574895,34.45,34.49,Sess01_impro04_M030,happy,4.2,3.6,neutral,3,4,happy,5,3,neutral,3,3,happy,5,3,happy,4,5,happy,5,4,happy,4,4,happy,5,4,neutral,3,3,happy,5,3
473,249.384,254.234,-0.155447,-0.1843674,5.574895,5.850365,34.49,34.47,Sess01_impro04_F029,happy,4,3.3,neutral,3,3,happy,4,3,neutral,3,3,happy,5,3,happy,4,3,happy,5,4,happy,4,4,happy,5,4,neutral,3,3,neutral,4,3
474,254.234,256.953,-0.1843674,0.01446019,5.850365,5.805521,34.47,34.5,Sess01_impro04_M031,neutral,3.8,3.1,surprise,3,2,happy,5,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,4,neutral,4,3,neutral,4,4,neutral,3,3,neutral,4,3
475,256.953,259.624,0.01446019,0.03615047,5.805521,5.787583,34.5,34.5,Sess01_impro04_F030,neutral,3.8,3,neutral,3,3,neutral,5,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
476,259.624,261.876,0.03615047,0.01084514,5.787583,5.720958,34.5,34.5,Sess01_impro04_M032,neutral,3.4,2.7,neutral,3,2,neutral,3,2,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,4,3
477,261.876,269.74,0.01084514,-0.4265755,5.720958,6.049816,34.5,34.53,Sess01_impro04_F031,neutral,3.6,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3
478,269.74,271.121,-0.4265755,0.02530533,6.049816,5.940909,34.53,34.53,Sess01_impro04_F032,neutral,3.4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
479,271.121,273.683,0.02530533,0.1265266,5.940909,6.156585,34.53,34.5,Sess01_impro04_M033,neutral,3.5,3.2,neutral,3,4,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,4,happy,4,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3
480,273.683,276.302,0.1265266,0.0469956,6.156585,6.09124,34.5,34.53,Sess01_impro04_F033,neutral;happy,4.2,3.1,neutral,4,3,happy,4,3,neutral,4,3,happy,5,3,happy,4,4,happy,5,3,neutral,3,3,happy,5,3,neutral,4,3,neutral,4,3
481,276.302,279.35,0.0469956,0.01807523,6.09124,5.965678,34.53,34.55,Sess01_impro04_M034,happy,4.4,3.5,happy,4,2,happy,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,5,neutral,4,3,happy,5,5,neutral,4,3,neutral,4,3
