Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
397,21.004,24.245,0.06868588,-0.09760625,1.459922,1.465043,29.69,29.65,Sess03_impro03_M003,neutral,3.8,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
398,24.245,33.063,-0.09760625,-0.06507084,1.465043,1.445839,29.65,29.61,Sess03_impro03_F004,neutral,3.9,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
399,33.063,35.231,-0.06507084,0.06145579,1.445839,1.444559,29.61,29.61,Sess03_impro03_M004,neutral,3.9,3,neutral,4,3,happy,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
400,35.231,37.606,0.06145579,-0.03253542,1.444559,1.439438,29.61,29.61,Sess03_impro03_F005,neutral,3.2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
401,37.606,38.715,-0.03253542,-0.1771373,1.439438,1.444559,29.61,29.61,Sess03_impro03_M005,neutral,2.9,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3
402,38.715,51.365,-0.1771373,0.3470445,1.444559,1.429196,29.61,29.55,Sess03_impro03_F006,neutral,2.5,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3
403,51.365,58.683,0.3470445,0.03976551,1.429196,1.431756,29.55,29.55,Sess03_impro03_M006,neutral,2.6,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
404,58.683,62.118,0.03976551,0.01807523,1.431756,1.425355,29.55,29.53,Sess03_impro03_F007,neutral,2.2,2.9,neutral,1,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
405,62.118,67.28,0.01807523,0.02892037,1.425355,1.429196,29.53,29.51,Sess03_impro03_M007,neutral,2.6,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
406,67.28,71.715,0.02892037,-0.1048364,1.429196,1.422794,29.51,29.53,Sess03_impro03_F008,neutral,2.2,2.9,surprise,2,3,neutral,2,3,neutral,3,3,angry,2,3,angry,2,3,neutral,2,2,neutral,3,3,surprise,2,3,neutral,2,3,neutral,2,3
407,71.715,75.762,-0.1048364,0.02530533,1.422794,1.415113,29.53,29.51,Sess03_impro03_M008,neutral,2.2,2.9,neutral,2,3,neutral,2,3,neutral,3,3,angry,2,3,angry,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
408,75.762,83.613,0.02530533,-0.06868588,1.415113,1.417673,29.51,29.49,Sess03_impro03_F009,neutral,2.3,3,surprise,3,3,neutral,2,3,neutral,3,3,angry,2,3,angry,2,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
409,83.613,85.224,-0.06868588,-0.1409868,1.417673,1.409992,29.49,29.53,Sess03_impro03_M009,neutral,2.5,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
410,85.224,91.997,-0.1409868,-0.06145579,1.409992,1.411272,29.53,29.53,Sess03_impro03_F010,neutral,2.6,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,4,3,neutral,2,3
411,91.997,93.766,-0.06145579,-0.08676112,1.411272,1.408712,29.53,29.51,Sess03_impro03_M010,neutral,2.5,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
412,93.766,109.113,-0.08676112,0.02169028,1.408712,1.39847,29.51,29.51,Sess03_impro03_F011,neutral,2.3,3,neutral,2,3,neutral,2,3,neutral,3,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
413,109.113,115,0.02169028,-0.06145579,1.39847,1.39847,29.51,29.49,Sess03_impro03_M011,neutral,2.4,3,neutral,3,3,disgust,3,3,neutral,2,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,4,3,neutral,2,3
414,115,116.575,-0.06145579,0.01807523,1.39847,1.394629,29.49,29.51,Sess03_impro03_F012,neutral,2.7,3,neutral,4,3,neutral,3,3,neutral,3,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,4,3,neutral,2,3
415,116.575,116.914,0.01807523,0.01807523,1.394629,1.39847,29.51,29.51,Sess03_impro03_M012,neutral,2.5,3,neutral,3,3,neutral,3,3,neutral,3,3,disgust,2,3,angry,2,4,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
416,116.914,120.476,0.01807523,0.06507084,1.39847,1.393349,29.51,29.47,Sess03_impro03_F013,neutral,2.3,3,neutral,3,3,angry,3,3,neutral,3,3,disgust,2,3,angry,1,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
417,120.476,121.374,0.06507084,-0.09399121,1.393349,1.393349,29.47,29.47,Sess03_impro03_M013,neutral,2.3,3,neutral,3,3,angry,3,3,neutral,3,3,disgust,2,3,angry,1,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
418,121.374,130.222,-0.09399121,-0.003615046,1.393349,1.389508,29.47,29.47,Sess03_impro03_F014,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,disgust,2,3,angry,1,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
419,130.222,132.233,-0.003615046,0.003615046,1.389508,1.39975,29.47,29.49,Sess03_impro03_M014,neutral,2.2,3,neutral,3,3,neutral,3,3,neutral,2,3,disgust,2,3,angry,1,4,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
420,132.233,133.793,0.003615046,-0.02169028,1.39975,1.392068,29.49,29.45,Sess03_impro03_F015,neutral,2.1,2.9,neutral,3,3,neutral,3,3,neutral,2,3,disgust,2,3,neutral,1,3,neutral,1,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
421,133.793,135.118,-0.02169028,-0.1626771,1.392068,1.392068,29.45,29.47,Sess03_impro03_M015,neutral,2.5,2.9,neutral,3,3,neutral,3,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,1,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
422,135.118,146.798,-0.1626771,-0.01807523,1.392068,1.376705,29.47,29.43,Sess03_impro03_F016,neutral,2.3,3,neutral,3,3,neutral,2,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,1,1,neutral,3,3,neutral,2,4,neutral,3,4,neutral,2,3
423,146.798,149.076,-0.01807523,-0.1265266,1.376705,1.379266,29.43,29.43,Sess03_impro03_M016,neutral,2.4,2.9,neutral,3,3,neutral,2,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,1,1,neutral,3,3,neutral,2,4,neutral,3,3,neutral,3,3
424,149.076,164.116,-0.1265266,0.03253542,1.379266,1.380546,29.43,29.43,Sess03_impro03_F017,neutral,1.9,3.5,neutral,2,4,angry,2,3,neutral,2,3,disgust,2,4,angry,1,5,neutral,1,1,angry,2,3,disgust,2,4,neutral,3,4,neutral,2,4
425,164.116,165.779,0.03253542,0.1482169,1.380546,1.380546,29.43,29.43,Sess03_impro03_M017,neutral,2,3.1,neutral,2,3,angry,2,3,neutral,2,3,disgust,2,3,angry,2,5,neutral,1,1,neutral,2,3,surprise,2,4,neutral,3,3,angry,2,3
426,165.779,168.517,0.1482169,0.003615046,1.380546,1.374145,29.43,29.43,Sess03_impro03_F018,angry,1.9,3.3,angry,2,3,angry,2,4,angry,2,3,angry,2,4,angry,2,4,angry,1,1,angry,2,3,angry,2,4,neutral,2,4,angry,2,3
427,168.517,168.978,0.003615046,0.1735222,1.374145,1.375425,29.43,29.43,Sess03_impro03_M018,angry,2,3.2,angry,2,3,angry,2,4,angry,2,3,angry,2,4,angry,2,4,angry,1,1,neutral,3,3,angry,2,4,neutral,2,3,angry,2,3
428,168.978,176.03,0.1735222,0.07230093,1.375425,1.374145,29.43,29.47,Sess03_impro03_F019,angry,1.8,3.1,angry,2,3,angry,2,3,angry,2,3,angry,2,4,angry,2,4,angry,1,1,neutral,2,3,angry,2,4,neutral,2,3,angry,1,3
429,176.03,185.072,0.07230093,0.003615046,1.374145,1.370304,29.47,29.47,Sess03_impro03_M019,neutral,1.9,3.1,neutral,2,3,neutral,2,3,neutral,2,3,angry,2,4,angry,2,4,neutral,1,1,neutral,2,3,disgust,2,4,neutral,2,3,neutral,2,3
430,185.072,188.649,0.003615046,-0.03615047,1.370304,1.384387,29.47,29.49,Sess03_impro03_F020,neutral;angry,1.9,3,neutral,2,3,angry,2,3,angry,2,3,disgust,2,4,angry,1,3,neutral,1,1,neutral,2,3,disgust,2,4,neutral,3,3,angry,2,3
431,188.649,190.933,-0.03615047,0.07953102,1.384387,1.381826,29.49,29.51,Sess03_impro03_M020,neutral,1.9,3.1,neutral,2,3,neutral,2,3,angry,2,3,disgust,2,4,angry,2,4,neutral,1,1,neutral,2,3,disgust,2,4,neutral,2,3,neutral,2,3
432,190.933,201.547,0.07953102,-0.02530533,1.381826,1.372865,29.51,29.49,Sess03_impro03_F021,angry,1.7,3.4,angry,1,3,angry,2,4,angry,2,3,angry,2,4,angry,1,4,angry,1,1,angry,2,3,disgust,2,4,neutral,2,4,angry,2,4
433,201.547,205.521,-0.02530533,-0.159062,1.372865,1.369024,29.49,29.51,Sess03_impro03_M021,angry,1.8,3,angry,2,2,angry,2,3,angry,2,3,angry,2,4,angry,1,4,angry,1,1,angry,2,3,disgust,2,4,neutral,2,3,angry,2,3
434,205.521,209.398,-0.159062,-0.06868588,1.369024,1.360062,29.51,29.51,Sess03_impro03_F022,angry,1.8,3.9,angry,2,4,angry,2,5,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,2,4
435,209.398,211.87,-0.06868588,0,1.360062,1.357502,29.51,29.49,Sess03_impro03_M022,angry,1.8,3.5,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,neutral,2,4,angry,2,3
436,211.87,218.058,0,-0.07591598,1.357502,1.354941,29.49,29.47,Sess03_impro03_F023,angry,1.6,3.6,angry,1,3,angry,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,surprise,2,4,angry,2,3,angry,1,4
437,218.058,222.744,-0.07591598,-0.01084514,1.354941,1.3511,29.47,29.49,Sess03_impro03_M023,angry,1.5,3.9,angry,1,4,angry,1,5,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
438,222.744,236.785,-0.01084514,-0.01084514,1.3511,1.393349,29.49,29.47,Sess03_impro03_F024,angry,1.6,4,angry,1,5,angry,2,5,angry,2,4,angry,2,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
439,236.785,249.935,-0.01084514,-0.0469956,1.393349,1.376705,29.47,29.49,Sess03_impro03_M024,angry,1.8,3.4,surprise,2,3,surprise,2,3,angry,2,4,angry,2,4,angry,1,5,surprise,1,1,angry,2,4,angry,2,4,surprise,2,3,angry,2,3
440,249.935,259.677,-0.0469956,0.02169028,1.376705,1.369024,29.49,29.49,Sess03_impro03_F025,surprise,2,3.6,surprise,3,3,surprise,2,4,surprise,2,4,surprise,2,4,surprise,1,5,surprise,1,1,surprise,3,4,surprise,2,4,surprise,2,4,surprise,2,3
441,259.677,272.51,0.02169028,0.1662921,1.369024,1.34982,29.49,29.51,Sess03_impro03_M025,surprise,2,3.8,surprise,3,4,surprise,2,5,surprise,2,4,surprise,2,4,surprise,1,5,surprise,1,1,surprise,3,4,surprise,2,4,surprise,2,4,surprise,2,3
442,272.51,274.691,0.1662921,-0.01807523,1.34982,1.354941,29.51,29.51,Sess03_impro03_F026,surprise,2.1,3.9,surprise,3,4,surprise,2,5,surprise,3,4,surprise,2,4,surprise,1,5,surprise,1,1,surprise,3,4,surprise,2,4,neutral,2,4,surprise,2,4
443,274.691,277.842,-0.01807523,-0.05061065,1.354941,1.3511,29.51,29.55,Sess03_impro03_M026,surprise,2.3,3.3,fear,4,3,surprise,2,4,surprise,3,3,surprise,2,4,surprise,1,5,surprise,1,1,neutral,3,3,surprise,2,4,neutral,3,3,neutral,2,3
444,277.842,289.102,-0.05061065,-0.03615047,1.3511,1.372865,29.55,29.55,Sess03_impro03_F027,surprise,2.4,3.8,surprise,4,4,surprise,2,5,surprise,3,4,surprise,2,4,surprise,1,5,fear,1,1,neutral,3,3,fear,2,4,neutral,4,4,neutral,2,4
445,289.102,292.083,-0.03615047,0.02169028,1.372865,1.372865,29.55,29.53,Sess03_impro03_M027,surprise,1.9,3.3,surprise,1,2,surprise,2,4,surprise,3,4,surprise,2,4,surprise,1,5,surprise,1,1,neutral,3,3,fear,2,4,neutral,2,3,neutral,2,3
446,292.083,324.55,0.02169028,-0.01446019,1.372865,1.34854,29.53,29.63,Sess03_impro03_F028,fear,1.7,4,fear,2,4,fear,1,5,surprise,2,4,surprise,2,5,surprise,1,5,fear,1,1,fear,2,5,fear,2,4,angry,2,4,fear,2,3
447,4.289,7.367,0.01084514,0.03976551,0.996471,0.988789,29.59,29.59,Sess03_impro04_M001,neutral,3.1,3.1,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,surprise,4,3,neutral,3,3,surprise,3,4,neutral,3,3,neutral,3,3
448,7.367,9.015,0.03976551,-0.1915975,0.988789,1.001592,29.59,29.59,Sess03_impro04_F001,happy,3.8,3.1,happy,4,3,happy,4,3,happy,3,3,neutral,4,3,happy,4,3,happy,4,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,3,3
449,9.015,9.645,-0.1915975,-0.007230093,1.001592,0.996471,29.59,29.59,Sess03_impro04_M002,neutral;happy,3.6,3,happy,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,happy,4,3,neutral,3,3,happy,4,3,neutral,4,3,neutral,3,3
450,9.645,10.948,-0.007230093,-0.01084514,0.996471,0.996471,29.59,29.59,Sess03_impro04_F002,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,3,3
451,10.948,12.528,-0.01084514,-0.07953102,0.996471,0.987509,29.59,29.59,Sess03_impro04_M003,neutral,3.6,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,3,3
452,12.528,13.203,-0.07953102,-0.08676112,0.987509,0.99263,29.59,29.57,Sess03_impro04_F003,neutral,3.5,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,3,3
453,13.203,14.103,-0.08676112,0.01807523,0.99263,0.988789,29.57,29.57,Sess03_impro04_M004,neutral,3.5,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
454,14.103,17.3,0.01807523,0.02892037,0.988789,0.981108,29.57,29.55,Sess03_impro04_F004,neutral,3.3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,surprise,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3
455,17.3,18.586,0.02892037,-0.1446019,0.981108,0.975987,29.55,29.55,Sess03_impro04_M005,neutral,3.1,2.8,surprise,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
456,18.586,19.243,-0.1446019,0.2566683,0.975987,0.979827,29.55,29.57,Sess03_impro04_F005,neutral,3.2,2.8,surprise,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3,neutral,3,3
457,19.243,19.946,0.2566683,-0.3361993,0.979827,0.982388,29.57,29.57,Sess03_impro04_M006,neutral,3.1,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
458,19.946,23.048,-0.3361993,-0.1699072,0.982388,0.969585,29.57,29.55,Sess03_impro04_F006,neutral,2.9,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
459,23.048,24.507,-0.1699072,-0.02530533,0.969585,0.970866,29.55,29.55,Sess03_impro04_M007,neutral,2.9,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
460,24.507,27.569,-0.02530533,0.01084514,0.970866,0.973426,29.55,29.57,Sess03_impro04_F007,neutral,3,2.9,neutral,2,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
461,27.569,29.944,0.01084514,0.02892037,0.973426,0.981108,29.57,29.59,Sess03_impro04_M008,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
462,29.944,34.524,0.02892037,0.02530533,0.981108,0.970866,29.59,29.55,Sess03_impro04_F008,neutral,3,2.8,neutral,2,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
463,34.524,35.238,0.02530533,0.06868588,0.970866,0.965745,29.55,29.55,Sess03_impro04_M009,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
464,35.238,36.512,0.06868588,0.02892037,0.965745,0.967025,29.55,29.53,Sess03_impro04_F009,neutral,3,2.8,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
465,36.512,38.031,0.02892037,0.02892037,0.967025,0.997652,29.53,29.51,Sess03_impro04_M010,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
466,38.031,52.77,0.02892037,0.0542257,0.997652,0.984849,29.51,29.49,Sess03_impro04_F010,neutral,2.7,3,neutral,2,3,neutral,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
467,52.77,54.985,0.0542257,-0.03615047,0.984849,0.98869,29.49,29.49,Sess03_impro04_M011,neutral,2.9,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
468,54.985,58.634,-0.03615047,0.003615046,0.98869,0.98997,29.49,29.49,Sess03_impro04_F011,neutral,3.7,3.1,neutral,3,4,happy,4,3,surprise,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
469,58.634,59.918,0.003615046,0.03615047,0.98997,0.98997,29.49,29.49,Sess03_impro04_M012,neutral,3.6,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
470,59.918,67.468,0.03615047,0.02169028,0.98997,1.013015,29.49,29.51,Sess03_impro04_F012,neutral,3.9,3.1,neutral,4,4,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
471,67.468,73.648,0.02169028,-0.1735222,1.013015,0.998932,29.51,29.51,Sess03_impro04_M013,neutral,3.8,3,happy,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3
472,73.648,79.208,-0.1735222,-0.2277479,0.998932,0.992531,29.51,29.51,Sess03_impro04_F013,happy,4.1,3.3,happy,4,4,happy,4,4,neutral,4,3,happy,4,3,happy,5,4,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3
473,79.208,85.363,-0.2277479,0.02169028,0.992531,0.98869,29.51,29.53,Sess03_impro04_M014,happy,4.1,3.1,happy,4,3,happy,4,3,neutral,4,3,happy,4,3,happy,5,4,neutral,4,3,neutral,4,3,happy,4,3,happy,4,3,happy,4,3
474,85.363,88.27,0.02169028,-0.1120664,0.98869,0.983569,29.53,29.55,Sess03_impro04_F014,neutral,4,3.1,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,happy,4,4,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3
475,88.27,91.202,-0.1120664,-0.1192965,0.983569,0.984849,29.55,29.55,Sess03_impro04_M015,neutral,3.8,3.1,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3
476,91.202,92.39,-0.1192965,-0.1156815,0.984849,0.979728,29.55,29.53,Sess03_impro04_F015,neutral;happy,3.9,3.1,neutral,4,3,happy,4,3,neutral,3,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
477,92.39,97.438,-0.1156815,-0.1337567,0.979728,0.98869,29.53,29.57,Sess03_impro04_M016,happy,3.8,3.1,happy,3,3,happy,4,3,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3
478,97.438,100.65,-0.1337567,0.1373718,0.98869,0.978448,29.57,29.59,Sess03_impro04_F016,neutral;surprise,3.1,3.8,disgust,3,4,surprise,3,4,neutral,3,3,neutral,2,4,surprise,4,5,surprise,4,3,disgust,4,4,surprise,2,4,neutral,2,4,neutral,4,3
479,100.65,103.8,0.1373718,-0.09760625,0.978448,0.991251,29.59,29.61,Sess03_impro04_M017,neutral,3.3,3.1,disgust,2,3,neutral,3,3,neutral,3,3,neutral,3,3,happy,4,4,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,4,3
480,103.8,108.089,-0.09760625,0.02892037,0.991251,0.968206,29.61,29.59,Sess03_impro04_F017,neutral,3.2,3.3,disgust,3,3,neutral,4,3,neutral,3,3,neutral,3,3,surprise,4,5,neutral,4,3,neutral,3,3,angry,2,4,neutral,2,3,neutral,4,3
481,108.089,114.252,0.02892037,0.003615046,0.968206,0.963085,29.59,29.57,Sess03_impro04_M018,neutral,3.9,3.2,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,4,neutral,4,3,neutral,4,3,neutral,4,4,neutral,4,3,neutral,4,3
482,114.252,128.77,0.003615046,1.232731,0.963085,0.959244,29.57,29.55,Sess03_impro04_F018,happy,4,3.3,neutral,4,3,happy,4,4,neutral,3,3,happy,4,3,happy,5,4,neutral,4,3,happy,4,3,happy,4,4,neutral,4,3,happy,4,3
483,128.77,135.113,1.232731,-0.1771373,0.959244,0.951563,29.55,29.55,Sess03_impro04_M019,happy,4.4,3.6,happy,4,4,happy,5,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,5,3,happy,4,3
484,135.113,138.349,-0.1771373,-0.1012213,0.951563,0.951563,29.55,29.55,Sess03_impro04_M020,happy,4.4,3.5,happy,4,3,happy,5,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,happy,5,3
485,138.349,138.758,-0.1012213,-0.0542257,0.951563,0.950283,29.55,29.55,Sess03_impro04_M021,happy,4.3,3.5,happy,4,3,happy,5,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,happy,4,3
486,138.758,140.309,-0.0542257,0.3506595,0.950283,0.952843,29.55,29.55,Sess03_impro04_F019,happy,4.2,3.5,happy,4,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3
487,140.309,140.944,0.3506595,-0.05784074,0.952843,0.947722,29.55,29.55,Sess03_impro04_M022,happy,4.2,3.4,happy,4,3,happy,4,3,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3
488,140.944,147.177,-0.05784074,0.07591598,0.947722,0.964365,29.55,29.53,Sess03_impro04_F020,happy,4.4,3.6,happy,4,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,4,happy,4,4,happy,5,3,happy,5,3
489,147.177,148.098,0.07591598,0.007230093,0.964365,0.956684,29.53,29.53,Sess03_impro04_M023,happy,4.2,3.5,happy,4,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,happy,4,3
490,148.098,151.176,0.007230093,1.236346,0.956684,0.93492,29.53,29.53,Sess03_impro04_F021,happy,4.3,3.6,happy,4,4,happy,5,4,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,3,happy,4,4,happy,4,3,happy,4,3
491,151.176,155.586,1.236346,0.02530533,0.93492,0.93492,29.53,29.53,Sess03_impro04_M024,happy,4.2,3.8,happy,4,4,happy,4,5,happy,4,3,happy,5,4,happy,5,5,neutral,4,3,happy,4,4,happy,4,4,happy,4,3,happy,4,3
492,155.586,180.207,0.02530533,0.01084514,0.93492,0.960525,29.53,29.51,Sess03_impro04_F022,happy,4.4,4,happy,4,5,happy,5,5,happy,4,3,happy,5,4,happy,5,5,happy,4,3,happy,4,4,happy,4,4,happy,4,3,neutral,5,4
493,180.207,193.593,0.01084514,0.01446019,0.960525,0.93492,29.51,29.51,Sess03_impro04_M025,happy,4.3,3.6,happy,4,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,happy,4,3,happy,4,4,happy,4,4,happy,4,3,happy,5,3
494,193.593,198.803,0.01446019,0.7555447,0.93492,0.93492,29.51,29.55,Sess03_impro04_F023,happy,4.4,3.4,neutral,4,3,happy,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,happy,4,3,happy,4,4,neutral,4,3,happy,5,3
