Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
397,145.567,152.634,0.02892037,0.02530533,,,,,Sess01_impro03_M014,neutral,2,2.7,surprise,3,2,angry,3,3,neutral,2,3,disgust,2,3,neutral,2,3,disgust,1,2,neutral,2,3,disgust,2,2,neutral,2,3,neutral,1,3
398,152.634,161.756,0.02530533,1.605081,,,,,Sess01_impro03_F016,neutral,2.4,2.7,angry,4,2,neutral,2,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,4,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,1,3
399,161.756,169.785,1.605081,1.753298,,,,,Sess01_impro03_M015,neutral,2.3,2.8,neutral,3,3,neutral,3,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
400,169.785,173.611,1.753298,-0.01446019,,,,,Sess01_impro03_F017,angry,1.9,3.2,angry,3,3,angry,2,4,angry,2,4,disgust,2,3,neutral,2,4,angry,1,2,neutral,2,3,angry,2,2,angry,2,4,angry,1,3
401,173.611,181.879,-0.01446019,-0.02530533,,,,,Sess01_impro03_M016,angry,2,2.9,surprise,3,2,angry,2,3,angry,2,3,disgust,2,3,neutral,2,4,angry,1,2,neutral,2,4,angry,2,2,angry,2,3,angry,2,3
402,181.879,183.234,-0.02530533,0.007230093,,,,,Sess01_impro03_F018,surprise,2.1,2.9,surprise,2,2,surprise,3,3,angry,2,3,surprise,2,3,neutral,2,4,surprise,2,2,neutral,2,4,surprise,2,2,neutral,2,3,surprise,2,3
403,183.234,186.716,0.007230093,-0.01446019,,,,,Sess01_impro03_M017,surprise,2.1,3,neutral,2,3,surprise,3,3,angry,2,3,surprise,2,3,neutral,2,4,surprise,2,2,neutral,2,4,surprise,2,2,neutral,2,3,surprise,2,3
404,186.716,188.858,-0.01446019,-0.01446019,,,,,Sess01_impro03_F019,surprise,2,3,surprise,3,3,surprise,2,4,neutral,2,3,surprise,2,4,neutral,2,3,surprise,1,2,neutral,2,3,surprise,2,2,surprise,2,3,surprise,2,3
405,188.858,194.445,-0.01446019,-0.3289692,,,,,Sess01_impro03_M018,surprise,2.1,2.9,surprise,3,3,surprise,3,3,neutral,2,3,surprise,2,4,neutral,2,3,surprise,1,2,neutral,2,3,surprise,2,2,surprise,2,3,neutral,2,3
406,194.445,196.879,-0.3289692,0.01446019,,,,,Sess01_impro03_F020,surprise,1.9,3,surprise,3,4,surprise,2,4,surprise,3,3,surprise,1,4,surprise,2,3,surprise,1,1,neutral,2,3,surprise,2,2,surprise,2,3,surprise,1,3
407,196.879,210.191,0.01446019,-0.03253542,,,,,Sess01_impro03_M019,surprise,1.8,3,surprise,2,3,surprise,2,4,surprise,2,3,surprise,1,4,surprise,2,3,fear,1,1,neutral,3,3,fear,2,2,surprise,2,4,fear,1,3
408,210.191,212.036,-0.03253542,-0.01446019,,,,,Sess01_impro03_F021,surprise,1.9,3.3,neutral,3,4,surprise,2,4,surprise,3,4,surprise,1,4,surprise,2,4,fear,1,1,neutral,2,4,fear,2,2,surprise,2,3,neutral,1,3
409,212.036,229.258,-0.01446019,0.0469956,,,,,Sess01_impro03_M020,surprise,1.7,3.2,neutral,2,4,surprise,2,4,neutral,2,3,surprise,1,4,surprise,2,4,fear,1,1,neutral,2,4,fear,2,2,surprise,2,3,fear,1,3
410,229.258,236.131,0.0469956,-0.06507084,,,,,Sess01_impro03_F022,neutral,2,3.5,neutral,3,4,surprise,2,4,neutral,3,4,surprise,1,4,surprise,2,4,fear,1,1,neutral,2,4,fear,2,2,neutral,3,4,fear,1,4
411,236.131,247.155,-0.06507084,0.0469956,,,,,Sess01_impro03_M021,neutral;surprise,1.9,3.2,surprise,3,3,surprise,2,4,neutral,3,4,surprise,1,4,surprise,2,4,fear,1,1,neutral,2,4,fear,2,2,neutral,2,3,neutral,1,3
412,247.155,249.889,0.0469956,-0.3651197,,,,,Sess01_impro03_F023,neutral;surprise,1.8,3.5,surprise,2,4,surprise,2,5,neutral,3,4,surprise,1,4,surprise,2,5,fear,1,1,neutral,2,4,fear,2,2,neutral,2,3,neutral,1,3
413,249.889,252.639,-0.3651197,0.05061065,,,,,Sess01_impro03_M022,fear,1.9,3.2,fear,3,3,surprise,2,4,fear,2,4,surprise,1,4,surprise,2,5,fear,1,1,neutral,3,3,fear,2,2,neutral,2,3,fear,1,3
414,252.639,265.3,0.05061065,-0.2530532,,,,,Sess01_impro03_F024,fear,1.6,3.6,fear,2,4,fear,1,5,fear,2,4,fear,1,4,surprise,2,4,fear,1,1,fear,2,4,fear,2,2,surprise,2,4,fear,1,4
415,3.446,6.022,-0.2458232,0.02892037,,,,,Sess01_impro04_M001,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
416,6.022,7.919,0.02892037,-0.01446019,,,,,Sess01_impro04_F001,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
417,7.919,9.136,-0.01446019,1.670151,,,,,Sess01_impro04_M002,neutral,3.8,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
418,9.136,10.558,1.670151,1.077284,,,,,Sess01_impro04_F002,neutral,3.7,3,neutral,2,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
419,10.558,11.791,1.077284,0.01446019,,,,,Sess01_impro04_M003,neutral,3.7,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
420,11.791,14.81,0.01446019,0.3145091,,,,,Sess01_impro04_F003,neutral,2.4,2.7,neutral,2,2,neutral,2,2,neutral,3,3,neutral,4,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3
421,14.81,16.739,0.3145091,-0.05784074,,,,,Sess01_impro04_M004,neutral,2.4,2.8,neutral,3,3,neutral,2,2,neutral,3,3,neutral,4,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3
422,16.739,21.26,-0.05784074,-0.02892037,,,,,Sess01_impro04_F004,neutral,3.9,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
423,21.26,29.685,-0.02892037,0.02530533,,,,,Sess01_impro04_M005,neutral,3.8,2.9,surprise,3,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3
424,29.685,38.647,0.02530533,-0.1807523,,,,,Sess01_impro04_F005,neutral,4,3,happy,5,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,happy,4,3,neutral,5,3
425,38.647,41.318,-0.1807523,-0.07953102,,,,,Sess01_impro04_M006,neutral,3.7,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,5,3
426,41.318,44.037,-0.07953102,-0.08314607,,,,,Sess01_impro04_F006,neutral,3.5,2.9,surprise,4,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3
427,44.037,46.598,-0.08314607,-0.1626771,,,,,Sess01_impro04_M007,neutral,3,2.9,surprise,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
428,46.598,58.072,-0.1626771,0.02530533,,,,,Sess01_impro04_F007,neutral,3.2,3.1,neutral,3,4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,2,3,neutral,4,3
429,58.072,62.878,0.02530533,0.01084514,,,,,Sess01_impro04_M008,neutral,3.3,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3
430,62.878,66.409,0.01084514,0.01807523,,,,,Sess01_impro04_F008,neutral,4.1,3.1,happy,5,4,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,5,3
431,66.409,67.53,0.01807523,-0.02530533,,,,,Sess01_impro04_M009,neutral,3.8,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
432,67.53,68.97,-0.02530533,-0.2205178,,,,,Sess01_impro04_F009,neutral,3.8,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
433,68.97,74.693,-0.2205178,0.03615047,,,,,Sess01_impro04_M010,neutral,3.7,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
434,74.693,83.682,0.03615047,-0.0542257,,,,,Sess01_impro04_F010,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3
435,83.682,93.763,-0.0542257,0.02169028,,,,,Sess01_impro04_M011,neutral,3.9,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3
436,93.763,99.061,0.02169028,-0.08676112,,,,,Sess01_impro04_F011,neutral,4,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,happy,5,3
437,99.061,103.119,-0.08676112,0.01807523,,,,,Sess01_impro04_M012,neutral,4,3,neutral,3,3,happy,4,3,neutral,3,3,neutral,5,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,5,3
438,103.119,105.273,0.01807523,-0.01807523,,,,,Sess01_impro04_F012,neutral,4.2,3.1,happy,4,4,happy,4,3,neutral,4,3,neutral,5,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,5,3
439,105.273,106.316,-0.01807523,-0.2892037,,,,,Sess01_impro04_M013,neutral,4.1,3,neutral,4,3,happy,4,3,neutral,3,3,neutral,5,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,5,3
440,106.316,123.175,-0.2892037,-0.09037616,,,,,Sess01_impro04_F013,happy,4.4,3.4,happy,5,5,happy,4,4,happy,4,4,happy,5,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,happy,5,3,neutral,5,3
441,123.175,128.225,-0.09037616,0.007230093,,,,,Sess01_impro04_M014,happy,4.2,3,happy,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3
442,128.225,130.346,0.007230093,-0.02169028,,,,,Sess01_impro04_F014,happy,4.6,3.3,happy,5,3,happy,4,3,happy,4,3,happy,5,3,happy,5,3,neutral,5,4,happy,4,4,neutral,5,4,neutral,4,3,neutral,5,3
443,130.346,139.874,-0.02169028,-0.2060577,,,,,Sess01_impro04_M015,happy,4.7,3.6,happy,5,4,happy,5,3,happy,4,3,happy,5,3,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,neutral,5,4
444,139.874,144.233,-0.2060577,0.01807523,,,,,Sess01_impro04_F015,happy,4.6,3.4,happy,5,3,happy,4,3,neutral,4,3,happy,5,3,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,neutral,5,3
445,144.233,147.698,0.01807523,-0.01807523,,,,,Sess01_impro04_M016,happy,4.5,3.4,happy,5,3,happy,4,3,neutral,3,3,happy,5,3,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,neutral,5,3
446,147.698,149.903,-0.01807523,-0.02169028,,,,,Sess01_impro04_M017,neutral;happy,4.2,3.4,neutral,3,3,happy,4,3,neutral,3,3,happy,5,3,neutral,4,4,happy,5,4,happy,5,4,happy,5,4,neutral,4,3,neutral,4,3
447,149.903,153.404,-0.02169028,0.007230093,,,,,Sess01_impro04_F016,happy,4.7,3.6,happy,5,4,happy,4,4,happy,4,3,happy,5,3,happy,5,4,happy,5,4,happy,5,4,happy,5,4,happy,4,3,neutral,5,3
448,153.404,155.028,0.007230093,-0.06507084,,,,,Sess01_impro04_M018,happy,4.5,3.4,happy,4,3,happy,4,3,happy,4,3,happy,5,3,happy,5,4,happy,5,4,happy,5,4,happy,5,4,neutral,4,3,neutral,4,3
449,155.028,165.764,-0.06507084,-0.01084514,,,,,Sess01_impro04_F017,happy,4.5,3.4,neutral,4,3,happy,4,3,neutral,4,3,happy,5,3,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,happy,5,3
450,165.764,170.854,-0.01084514,0.02892037,,,,,Sess01_impro04_M019,neutral,4.1,3.2,neutral,3,3,neutral,4,3,neutral,4,3,happy,5,3,happy,5,4,neutral,4,3,neutral,4,4,neutral,4,3,neutral,4,3,neutral,4,3
451,170.854,172.135,0.02892037,0.007230093,,,,,Sess01_impro04_F018,happy,4.2,3.2,neutral,4,4,happy,4,3,happy,4,3,happy,5,3,happy,5,3,happy,4,3,happy,4,4,happy,4,3,neutral,4,3,neutral,4,3
452,172.135,173.516,0.007230093,-0.03253542,,,,,Sess01_impro04_M020,neutral,4,3,neutral,4,3,neutral,3,3,neutral,3,3,happy,5,3,happy,5,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,4,3
453,173.516,177.383,-0.03253542,0.01084514,,,,,Sess01_impro04_F019,neutral,4.2,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,5,3,happy,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3,neutral,5,3
454,177.383,179.048,0.01084514,-0.003615046,,,,,Sess01_impro04_M021,happy,4.2,3,neutral,4,3,happy,4,3,neutral,4,3,happy,5,3,happy,5,3,happy,4,3,happy,4,3,happy,4,3,neutral,4,3,neutral,4,3
455,179.048,180.576,-0.003615046,-0.01084514,,,,,Sess01_impro04_F020,neutral,3.1,3.1,angry,2,3,angry,4,3,neutral,3,3,happy,2,3,neutral,4,3,neutral,3,3,neutral,4,4,neutral,3,3,neutral,2,3,neutral,4,3
456,180.576,184.744,-0.01084514,0.02169028,,,,,Sess01_impro04_M022,neutral,2.7,2.9,angry,3,2,angry,4,3,neutral,3,3,happy,2,3,neutral,2,3,neutral,2,3,neutral,4,3,neutral,2,3,neutral,3,3,neutral,2,3
457,184.744,195.955,0.02169028,0.003615046,,,,,Sess01_impro04_F021,neutral,2.9,3.3,angry,3,3,neutral,4,3,neutral,3,4,happy,2,3,angry,2,4,neutral,2,3,neutral,4,3,neutral,2,3,neutral,4,3,angry,3,4
458,195.955,203.23,0.003615046,-0.09760625,,,,,Sess01_impro04_F022,neutral,3.9,2.9,neutral,4,3,happy,4,3,neutral,4,3,happy,5,3,neutral,4,3,neutral,2,2,neutral,5,4,neutral,2,2,neutral,4,3,neutral,5,3
459,203.23,205,-0.09760625,-0.0469956,,,,,Sess01_impro04_M023,happy,4.5,3.1,happy,4,3,happy,4,3,neutral,4,3,happy,5,3,happy,5,3,happy,5,3,happy,4,4,happy,5,3,neutral,4,3,neutral,5,3
460,205,207.466,-0.0469956,-0.01807523,,,,,Sess01_impro04_F023,happy,4.5,3.2,happy,4,4,happy,4,3,neutral,4,3,happy,5,3,happy,5,3,happy,5,3,happy,4,4,happy,5,3,neutral,4,3,neutral,5,3
461,207.466,208.848,-0.01807523,-0.2783586,,,,,Sess01_impro04_M024,happy,4.4,3.2,happy,4,3,happy,4,4,neutral,4,3,happy,5,3,happy,5,4,happy,5,3,happy,4,3,happy,5,3,neutral,4,3,neutral,4,3
462,208.848,213.54,-0.2783586,-0.2169028,,,,,Sess01_impro04_F024,happy,4.7,3.6,happy,5,4,happy,5,4,happy,4,3,happy,5,3,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,happy,5,3
463,213.54,216.594,-0.2169028,0.003615046,,,,,Sess01_impro04_M025,neutral,4.2,3.4,neutral,3,3,happy,5,3,neutral,4,3,happy,5,3,happy,5,4,neutral,4,4,happy,4,4,neutral,4,4,neutral,4,3,neutral,4,3
464,216.594,218.264,0.003615046,1.370103,,,,,Sess01_impro04_F025,neutral,4.2,3.6,neutral,3,4,angry,5,3,neutral,4,4,happy,5,3,happy,5,4,neutral,4,4,happy,4,4,neutral,4,4,neutral,4,3,neutral,4,3
465,218.264,219.112,1.370103,-0.3398144,,,,,Sess01_impro04_M026,neutral,4.1,3.5,neutral,3,4,neutral,5,3,neutral,4,4,happy,5,3,happy,5,4,neutral,4,4,happy,4,3,neutral,4,4,neutral,3,3,neutral,4,3
466,219.112,222.972,-0.3398144,0.07230093,,,,,Sess01_impro04_F026,neutral,3.5,3.2,neutral,3,4,angry,5,3,neutral,3,3,happy,2,3,happy,5,4,neutral,2,3,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3
467,222.972,227.097,0.07230093,0.4121153,,,,,Sess01_impro04_M027,happy,4.8,3.6,happy,5,3,happy,5,4,happy,4,3,happy,5,4,happy,5,4,happy,5,4,happy,5,4,happy,5,4,happy,4,3,happy,5,3
468,227.097,230.617,0.4121153,-0.2855887,,,,,Sess01_impro04_F027,happy,4.6,3.7,happy,5,3,happy,4,5,happy,4,3,happy,5,4,happy,5,4,happy,5,4,happy,5,4,happy,4,4,happy,4,3,happy,5,3
469,230.617,236.565,-0.2855887,0.04338056,,,,,Sess01_impro04_M028,happy,4.8,4.1,happy,5,4,happy,5,5,happy,4,3,happy,5,4,happy,5,5,happy,5,4,happy,5,5,happy,4,4,happy,5,3,happy,5,4
470,236.565,243.362,0.04338056,-0.4121153,,,,,Sess01_impro04_F028,happy,4.5,3.9,happy,4,3,happy,5,5,happy,4,4,happy,5,4,happy,5,5,happy,5,4,happy,4,4,happy,4,4,happy,4,3,happy,5,3
471,243.362,247.566,-0.4121153,-0.01084514,,,,,Sess01_impro04_M029,happy,4.6,3.7,happy,5,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,happy,5,3
472,247.566,249.384,-0.01084514,0.06507084,,,,,Sess01_impro04_M030,happy,4.6,3.7,happy,5,3,happy,4,4,happy,4,3,happy,5,4,happy,5,5,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,happy,5,3
473,249.384,254.234,0.06507084,-0.2855887,,,,,Sess01_impro04_F029,happy,4.4,3.6,happy,4,3,happy,4,3,neutral,4,3,happy,5,4,happy,5,5,happy,5,4,happy,4,4,happy,4,4,neutral,4,3,happy,5,3
474,254.234,256.953,-0.2855887,-0.01084514,,,,,Sess01_impro04_M031,happy,4.5,3.5,happy,4,3,neutral,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,neutral,5,3
475,256.953,259.624,-0.01084514,-0.1843674,,,,,Sess01_impro04_F030,neutral;happy,4.3,3.6,happy,4,4,neutral,4,3,neutral,4,3,neutral,4,4,happy,5,4,happy,5,4,happy,4,4,happy,5,4,neutral,4,3,neutral,4,3
476,259.624,261.876,-0.1843674,-0.1482169,,,,,Sess01_impro04_M032,happy,4.3,3.5,happy,5,3,happy,4,3,neutral,4,3,neutral,4,4,happy,5,4,happy,5,4,happy,4,4,happy,4,4,neutral,4,3,neutral,4,3
477,261.876,269.74,-0.1482169,0.02530533,,,,,Sess01_impro04_F031,neutral,4.1,3.5,neutral,3,4,neutral,4,3,neutral,4,3,neutral,4,3,happy,5,4,happy,5,4,happy,4,4,happy,4,4,neutral,3,3,neutral,5,3
478,269.74,271.121,0.02530533,-0.02892037,,,,,Sess01_impro04_F032,neutral,3.7,3.6,neutral,3,4,neutral,3,3,neutral,3,3,neutral,4,4,happy,5,4,neutral,4,4,happy,4,4,neutral,4,4,neutral,3,3,neutral,4,3
479,271.121,273.683,-0.02892037,-0.04338056,,,,,Sess01_impro04_M033,happy,4.4,3.5,happy,5,3,happy,4,3,happy,4,3,happy,5,4,happy,5,4,happy,4,4,happy,4,4,happy,4,4,neutral,4,3,neutral,5,3
480,273.683,276.302,-0.04338056,-0.08314607,,,,,Sess01_impro04_F033,happy,4.4,3.6,happy,5,3,happy,4,4,happy,4,3,happy,5,4,happy,5,4,happy,4,4,happy,4,4,happy,4,4,neutral,4,3,neutral,5,3
481,276.302,279.35,-0.08314607,-0.2530532,,,,,Sess01_impro04_M034,happy,4.8,3.8,happy,5,4,happy,5,4,happy,4,3,happy,5,4,happy,5,4,happy,5,4,happy,4,4,happy,5,4,happy,5,3,neutral,5,4
