Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
400,20.622,22.419,-0.007230093,-0.01446019,0,0.028171,27.43,28.35,Sess02_impro02_F004,neutral,3,2.6,neutral,3,2,surprise,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,1,neutral,3,3,neutral,3,3,neutral,3,3
401,22.419,28.31,-0.01446019,-0.02530533,0.028171,0,28.35,28.53,Sess02_impro02_M004,neutral,3.1,2.8,surprise,4,2,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
402,28.31,30.869,-0.02530533,-0.05061065,0,0,28.53,28.75,Sess02_impro02_F005,neutral,2.9,2.7,neutral,3,2,disgust,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
403,30.869,32.444,-0.05061065,0.2385931,0,0,28.75,28.81,Sess02_impro02_M005,neutral,3,2.8,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
404,32.444,33.609,0.2385931,-0.007230093,0,0.035854,28.81,28.91,Sess02_impro02_F006,neutral,3,2.8,neutral,3,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
405,33.609,38.406,-0.007230093,-0.03253542,0.035854,0.072988,28.91,28.95,Sess02_impro02_M006,neutral,2.5,2.7,disgust,3,2,neutral,2,2,neutral,3,3,surprise,2,3,neutral,3,3,disgust,2,2,neutral,3,3,disgust,2,3,neutral,2,3,neutral,3,3
406,38.406,41.273,-0.03253542,-0.1192965,0.072988,0,28.95,28.97,Sess02_impro02_F007,angry;surprise,2.4,2.6,angry,3,2,surprise,2,2,surprise,3,3,surprise,2,3,angry,3,2,disgust,2,2,neutral,2,3,disgust,2,3,neutral,3,3,angry,2,3
407,41.273,45.554,-0.1192965,0.3036639,0,0.0525,28.97,29.09,Sess02_impro02_M007,neutral,2.4,2.5,surprise,2,2,surprise,2,2,neutral,3,3,surprise,2,3,neutral,3,3,surprise,1,1,neutral,3,2,disgust,2,3,neutral,3,3,neutral,3,3
408,45.554,50.031,0.3036639,-0.02892037,0.0525,0.103719,29.09,29.11,Sess02_impro02_F008,surprise,2.1,3.1,surprise,2,3,surprise,3,4,surprise,2,3,surprise,2,4,angry,3,3,surprise,1,1,surprise,2,3,disgust,2,3,surprise,3,3,surprise,1,4
409,50.031,52.808,-0.02892037,-0.02530533,0.103719,0.110122,29.11,29.13,Sess02_impro02_M008,neutral,2.3,2.9,surprise,2,3,neutral,2,3,neutral,2,3,surprise,2,4,neutral,3,3,angry,1,1,neutral,3,3,disgust,2,3,neutral,3,3,neutral,3,3
410,52.808,55.163,-0.02530533,0.2494382,0.110122,0.125487,29.13,29.13,Sess02_impro02_F009,neutral,2.8,2.9,surprise,4,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
411,55.163,58.378,0.2494382,-0.1192965,0.125487,0.129329,29.13,29.11,Sess02_impro02_M009,neutral,2.8,2.9,surprise,3,3,neutral,2,3,neutral,2,3,neutral,3,3,surprise,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
412,58.378,63.746,-0.1192965,-0.04338056,0.129329,0.121646,29.11,29.13,Sess02_impro02_F010,neutral,2.6,2.4,surprise,3,1,neutral,1,2,neutral,3,3,neutral,2,3,angry,3,3,neutral,3,2,neutral,2,1,disgust,3,3,neutral,3,3,neutral,3,3
413,63.746,76.043,-0.04338056,-0.1192965,0.121646,0.119085,29.13,29.19,Sess02_impro02_M010,neutral,2.7,2.4,neutral,3,1,surprise,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,1,neutral,3,3,neutral,3,3,neutral,3,3
414,76.043,78.636,-0.1192965,-0.03253542,0.119085,0.124207,29.19,29.25,Sess02_impro02_F011,neutral,2.4,2.3,neutral,3,1,neutral,1,2,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,2,neutral,2,2,disgust,3,3,neutral,3,2,neutral,2,3
415,78.636,92.903,-0.03253542,-0.007230093,0.124207,0,29.25,28.85,Sess02_impro02_M011,neutral,2.6,2.3,neutral,3,1,surprise,1,2,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,3
416,92.903,94.89,-0.007230093,-0.02530533,0,0.083231,28.85,28.73,Sess02_impro02_F012,neutral,2.9,2.6,neutral,3,1,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3
417,94.89,107.87,-0.02530533,-0.003615046,0.083231,0.030732,28.73,28.81,Sess02_impro02_M012,neutral,2.6,2.4,neutral,3,1,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,2,neutral,3,2,neutral,3,3,neutral,3,3,neutral,2,3
418,107.87,110.289,-0.003615046,-0.07230093,0.030732,0.033293,28.81,28.81,Sess02_impro02_F013,neutral,2.7,2.5,neutral,2,1,surprise,3,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,2,neutral,3,2,sad,3,3,neutral,3,3,neutral,3,3
419,110.289,113.972,-0.07230093,0.3036639,0.033293,0.101158,28.81,28.39,Sess02_impro02_M013,neutral,2.8,2.6,sad,3,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,2,2,neutral,3,2,sad,3,3,neutral,3,3,neutral,3,3
420,113.972,131.181,0.3036639,0.007230093,0.101158,0.003841,28.39,28.33,Sess02_impro02_F014,sad,2.2,2.6,sad,2,2,surprise,2,3,neutral,3,3,sad,2,3,sad,2,2,neutral,2,2,sad,2,3,sad,2,3,neutral,3,3,sad,2,2
421,131.181,135.213,0.007230093,-0.003615046,0.003841,0.032012,28.33,28.37,Sess02_impro02_M014,sad,2.5,2.7,sad,2,3,neutral,3,2,neutral,3,3,sad,2,3,sad,2,2,neutral,2,2,sad,4,3,sad,2,3,neutral,3,3,sad,2,3
422,135.213,137.249,-0.003615046,-0.1373718,0.032012,0.023049,28.37,28.37,Sess02_impro02_F015,neutral,2.4,2.6,surprise,2,2,surprise,3,2,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,2,neutral,3,3,sad,2,3,neutral,2,3,neutral,2,3
423,137.249,142.181,-0.1373718,0.03976551,0.023049,0.034573,28.37,28.41,Sess02_impro02_M015,neutral,2.4,2.7,neutral,2,2,neutral,3,3,neutral,3,3,neutral,2,3,sad,3,2,neutral,2,2,neutral,3,3,sad,2,3,neutral,2,3,neutral,2,3
424,142.181,143.743,0.03976551,-0.01084514,0.034573,0.038414,28.41,28.37,Sess02_impro02_F016,neutral,2.4,2.7,neutral,2,2,neutral,3,3,neutral,3,3,neutral,2,3,sad,3,2,sad,2,2,neutral,2,3,sad,2,3,neutral,3,3,neutral,2,3
425,143.743,144.495,-0.01084514,-0.02530533,0.038414,0,28.37,28.37,Sess02_impro02_M016,neutral,2.4,2.7,neutral,2,2,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,sad,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
426,144.495,157.554,-0.02530533,-0.01446019,0,0.049939,28.37,28.45,Sess02_impro02_F017,neutral,3.1,2.7,neutral,3,2,happy,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
427,157.554,163.798,-0.01446019,-0.06868588,0.049939,0.078109,28.45,28.43,Sess02_impro02_M017,neutral,3,2.7,surprise,3,2,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
428,163.798,169.984,-0.06868588,-0.06145579,0.078109,0.111402,28.43,28.41,Sess02_impro02_F018,neutral,3.1,2.7,happy,4,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,2,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3
429,169.984,173.48,-0.06145579,0.02892037,0.111402,0.098597,28.41,28.41,Sess02_impro02_M018,neutral,3.3,2.7,happy,4,2,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,3,3,neutral,4,3
430,173.48,176.961,0.02892037,0,0.098597,0.128048,28.41,28.63,Sess02_impro02_F019,neutral,3.2,3,neutral,4,3,disgust,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
431,176.961,186.024,0,0,0.128048,0.128048,28.63,28.63,Sess02_impro02_M019,neutral,2.7,2.8,sad,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3
432,186.024,212.272,0,0,0.128048,0.128048,28.63,28.63,Sess02_impro02_F020,neutral,2.8,2.6,sad,4,3,sad,3,2,neutral,3,3,neutral,3,3,sad,2,2,neutral,2,2,neutral,4,3,sad,2,3,neutral,3,2,neutral,2,3
433,212.272,216.88,0,0,0.128048,0.128048,28.63,28.63,Sess02_impro02_M020,neutral,2.8,2.8,sad,4,3,sad,3,3,neutral,3,3,neutral,3,3,sad,3,2,neutral,2,2,neutral,3,3,sad,2,3,neutral,3,3,neutral,2,3
434,216.88,243.359,0,0,0.128048,0.128048,28.63,28.63,Sess02_impro02_F021,neutral,2.9,2.6,sad,4,2,sad,3,2,neutral,3,3,neutral,3,3,sad,3,2,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
435,243.359,249.708,0,0.06868588,0.128048,0.049939,28.63,28.61,Sess02_impro02_M021,neutral,2.9,2.6,sad,3,2,surprise,3,2,neutral,3,3,neutral,3,3,sad,3,2,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
436,249.708,255.524,0.06868588,-0.03615047,0.049939,0.143414,28.61,28.57,Sess02_impro02_F022,sad,2.7,2.6,sad,3,2,sad,3,2,neutral,3,3,sad,3,3,sad,3,2,sad,2,2,sad,3,3,sad,2,3,sad,3,3,sad,2,3
437,255.524,259.095,-0.03615047,0.02892037,0.143414,0.139573,28.57,28.53,Sess02_impro02_M022,sad,2.6,2.6,sad,2,2,sad,3,2,neutral,3,3,sad,3,3,sad,3,2,sad,2,2,sad,3,3,sad,2,3,neutral,3,3,sad,2,3
438,259.095,260.234,0.02892037,0.003615046,0.139573,0.011524,28.53,28.55,Sess02_impro02_F023,sad,2.7,2.5,sad,3,2,sad,3,2,neutral,3,3,sad,3,3,sad,3,2,sad,2,2,sad,3,2,sad,2,3,neutral,3,3,sad,2,3
439,260.234,264.227,0.003615046,-0.07230093,0.011524,0.112682,28.55,28.95,Sess02_impro02_M023,sad,2.5,2.5,sad,2,2,sad,2,2,neutral,3,3,sad,3,3,sad,3,2,sad,2,2,sad,3,2,sad,2,3,neutral,3,3,sad,2,3
440,264.227,277.185,-0.07230093,0.466341,0.112682,0.128048,28.95,28.95,Sess02_impro02_F024,sad,2.7,2.4,sad,4,2,sad,2,2,neutral,3,3,sad,3,3,sad,3,2,sad,2,2,neutral,3,2,sad,2,3,sad,3,2,neutral,2,3
441,277.185,279.747,0.466341,-0.05784074,0.128048,0.151097,28.95,28.93,Sess02_impro02_M024,neutral,3.5,2.6,happy,4,1,happy,3,3,neutral,3,3,sad,3,3,sad,3,2,neutral,4,3,neutral,3,2,happy,4,3,neutral,4,3,neutral,4,3
442,279.747,289.253,-0.05784074,-0.04338056,0.151097,0.161341,28.93,28.99,Sess02_impro02_F025,happy,3.9,3.1,happy,4,3,happy,4,4,happy,3,3,happy,4,3,sad,4,3,neutral,4,3,happy,4,3,happy,4,3,neutral,4,3,happy,4,3
443,289.253,297.364,-0.04338056,0.01084514,0.161341,0.16006,28.99,28.99,Sess02_impro02_M025,neutral;happy,3.8,2.8,happy,4,2,happy,3,3,happy,3,3,neutral,4,3,neutral,4,2,neutral,4,3,happy,4,3,happy,4,3,neutral,4,3,neutral,4,3
444,297.364,299.876,0.01084514,-0.05061065,0.16006,0.149816,28.99,28.99,Sess02_impro02_F026,neutral,3.9,2.9,happy,4,2,happy,4,3,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3,happy,4,3,happy,4,3,neutral,4,3,neutral,4,3
445,299.876,306.112,-0.05061065,0,0.149816,0.145975,28.99,28.99,Sess02_impro02_M026,neutral;happy,3.7,2.9,happy,4,2,happy,3,3,neutral,3,3,happy,4,3,neutral,4,3,neutral,4,3,happy,4,3,happy,4,3,neutral,3,3,neutral,4,3
446,3.275,6.653,-0.06145579,0.0469956,0.057622,0.046097,28.73,28.77,Sess02_impro03_M001,neutral,2.6,2.9,surprise,3,3,surprise,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,surprise,3,3,neutral,2,3,surprise,3,3,neutral,3,3
447,6.653,7.209,0.0469956,-0.01446019,0.046097,0.051219,28.77,28.79,Sess02_impro03_F001,neutral,2.6,3,surprise,3,4,angry,2,3,surprise,3,3,neutral,3,3,neutral,2,3,neutral,2,2,surprise,3,3,neutral,2,3,neutral,3,3,neutral,3,3
448,7.209,11.026,-0.01446019,0.01446019,0.051219,0.071707,28.79,28.79,Sess02_impro03_M002,neutral,2.7,3,surprise,3,4,surprise,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,2,surprise,3,3,neutral,2,3,neutral,3,3,neutral,3,3
449,11.026,19.641,0.01446019,0.02530533,0.071707,0,28.79,28.79,Sess02_impro03_F002,neutral,2.8,3.1,surprise,3,4,happy,2,4,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,4,3,neutral,3,3
450,19.641,26.384,0.02530533,0.003615046,0,0,28.79,28.79,Sess02_impro03_M003,neutral,2.6,2.9,surprise,2,3,disgust,2,3,surprise,3,3,neutral,3,3,neutral,2,3,surprise,2,2,neutral,4,3,neutral,2,3,neutral,3,3,surprise,3,3
451,26.384,28.856,0.003615046,0.06145579,0,0,28.79,28.81,Sess02_impro03_F003,surprise,2.6,3.1,surprise,2,4,surprise,3,3,surprise,3,3,surprise,3,3,neutral,2,3,surprise,3,2,neutral,2,3,surprise,2,4,surprise,3,3,surprise,3,3
452,28.856,31.207,0.06145579,-0.01807523,0,0,28.81,28.83,Sess02_impro03_M004,neutral,2.4,2.9,angry,3,2,surprise,2,3,neutral,3,3,surprise,3,3,neutral,2,3,surprise,2,2,neutral,2,3,surprise,2,4,neutral,2,3,neutral,3,3
453,31.207,32.765,-0.01807523,0.4265755,0,0,28.83,28.79,Sess02_impro03_F004,neutral,2.3,2.9,surprise,2,3,neutral,2,3,neutral,3,3,surprise,2,3,neutral,2,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
454,32.765,45.2,0.4265755,-0.06507084,0,0,28.79,28.57,Sess02_impro03_M005,neutral,2.4,2.9,surprise,2,4,fear,3,2,neutral,3,3,surprise,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,surprise,3,3,neutral,2,3
455,45.2,49.185,-0.06507084,-0.1084514,0,0,28.57,28.59,Sess02_impro03_F005,neutral,2.4,3,surprise,2,3,angry,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,4,neutral,3,3,neutral,3,3
456,49.185,53.571,-0.1084514,0.01446019,0,0.08067,28.59,28.81,Sess02_impro03_M006,neutral,2.3,2.9,fear,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
457,53.571,56.915,0.01446019,0.01807523,0.08067,0.103719,28.81,28.85,Sess02_impro03_F006,neutral,2.2,2.8,fear,2,2,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3
458,56.915,72.774,0.01807523,0.6326331,0.103719,0.08067,28.85,28.83,Sess02_impro03_M007,neutral;angry,2.2,2.9,fear,2,3,surprise,3,3,neutral,2,3,angry,2,3,neutral,2,3,angry,2,2,sad,2,3,sad,2,3,neutral,3,3,angry,2,3
459,72.774,74.788,0.6326331,0.03615047,0.08067,0.087073,28.83,28.83,Sess02_impro03_F007,angry,2.6,3,angry,4,3,angry,3,3,neutral,3,3,angry,2,3,neutral,2,4,angry,2,2,neutral,2,3,surprise,2,3,neutral,4,3,angry,2,3
460,74.788,76.945,0.03615047,0.01446019,0.087073,0.089634,28.83,28.87,Sess02_impro03_M008,neutral,2.3,2.9,sad,2,2,angry,2,3,neutral,3,3,angry,2,3,neutral,2,4,angry,2,2,neutral,2,3,neutral,2,3,neutral,4,3,angry,2,3
461,76.945,78.335,0.01446019,-0.01446019,0.089634,0.075548,28.87,28.83,Sess02_impro03_F008,angry,2.5,3.5,angry,3,4,angry,3,4,neutral,3,3,angry,2,3,neutral,2,4,angry,2,2,angry,2,4,angry,2,3,neutral,4,4,angry,2,4
462,78.335,84.557,-0.01446019,-0.003615046,0.075548,0.005122,28.83,28.87,Sess02_impro03_M009,angry,2.2,3.1,angry,2,3,neutral,3,3,neutral,2,3,angry,2,3,disgust,2,4,angry,2,2,angry,2,4,angry,2,3,neutral,3,3,angry,2,3
463,84.557,85.987,-0.003615046,-0.1229116,0.005122,0.002561,28.87,28.85,Sess02_impro03_F009,surprise,2.1,3.6,surprise,2,4,surprise,2,3,surprise,2,3,surprise,2,4,disgust,2,4,surprise,2,2,angry,2,4,surprise,2,4,surprise,3,4,surprise,2,4
464,85.987,89.452,-0.1229116,-0.04338056,0.002561,0,28.85,29.01,Sess02_impro03_M010,surprise,2.2,3.3,surprise,3,3,angry,2,3,neutral,2,3,angry,2,4,disgust,2,4,neutral,2,2,angry,2,4,surprise,2,4,surprise,3,3,surprise,2,3
465,89.452,92.347,-0.04338056,-0.01446019,0,0.028171,29.01,28.91,Sess02_impro03_F010,angry,2.3,3.5,angry,4,3,angry,2,4,neutral,2,3,angry,2,4,disgust,2,4,angry,2,2,angry,2,4,angry,2,4,neutral,3,4,neutral,2,3
466,92.347,97.752,-0.01446019,0.02892037,0.028171,0.08067,28.91,28.95,Sess02_impro03_M011,angry,2.1,3.5,angry,2,3,angry,2,3,angry,2,4,angry,2,4,disgust,2,4,angry,2,2,angry,2,4,angry,2,4,neutral,3,4,angry,2,3
467,97.752,107.709,0.02892037,-0.007230093,0.08067,0.116524,28.95,28.95,Sess02_impro03_F011,angry,2.2,3.6,angry,3,4,angry,2,4,angry,2,4,angry,2,4,disgust,2,4,angry,2,2,neutral,2,3,angry,2,4,neutral,3,4,angry,2,3
468,107.709,118.581,-0.007230093,0.2169028,0.116524,0.058902,28.95,28.89,Sess02_impro03_M012,angry,1.7,3.7,angry,2,3,angry,2,4,angry,2,4,angry,2,4,disgust,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
469,118.581,125.834,0.2169028,-0.003615046,0.058902,0.044817,28.89,28.93,Sess02_impro03_F012,angry,1.6,3.6,angry,2,4,angry,2,3,angry,2,4,angry,1,4,disgust,1,4,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
470,125.834,128.936,-0.003615046,-0.01807523,0.044817,0.042256,28.93,28.91,Sess02_impro03_M013,angry,1.9,3.3,angry,2,3,angry,3,3,angry,2,4,angry,1,4,disgust,1,4,angry,1,1,angry,2,4,angry,2,4,neutral,3,3,neutral,2,3
471,128.936,134.073,-0.01807523,-0.003615046,0.042256,0.120365,28.91,28.93,Sess02_impro03_F013,angry,1.9,4,angry,2,5,angry,2,4,angry,2,4,angry,1,4,disgust,1,5,angry,1,1,angry,2,5,angry,2,4,angry,4,4,angry,2,4
472,134.073,136.497,-0.003615046,-0.007230093,0.120365,0.070427,28.93,28.87,Sess02_impro03_M014,angry,2,3.6,angry,2,3,angry,3,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,5,angry,2,4,neutral,4,4,angry,2,3
473,136.497,146.18,-0.007230093,0.06507084,0.070427,0.101158,28.87,28.89,Sess02_impro03_F014,angry,1.8,3.8,angry,2,4,surprise,2,4,angry,2,4,angry,1,4,angry,2,4,angry,1,1,angry,2,5,angry,2,4,neutral,3,4,angry,1,4
474,146.18,148.97,0.06507084,0.234978,0.101158,0.107561,28.89,28.91,Sess02_impro03_M015,angry,1.6,3.5,angry,1,3,surprise,2,3,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,3,4,angry,1,3
475,148.97,149.82,0.234978,-0.0469956,0.107561,0.10628,28.91,28.91,Sess02_impro03_F015,angry,1.5,3.8,surprise,1,3,angry,1,5,angry,2,4,angry,1,4,angry,1,5,surprise,1,1,surprise,2,4,angry,2,4,neutral,3,4,angry,1,4
476,149.82,151.769,-0.0469956,0.03976551,0.10628,0.124207,28.91,28.91,Sess02_impro03_M016,angry,1.6,3.5,disgust,1,3,angry,1,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,neutral,2,4,angry,2,4,neutral,3,3,neutral,2,3
477,151.769,155.006,0.03976551,0.06145579,0.124207,0.128048,28.91,28.97,Sess02_impro03_F016,angry,1.7,3.9,angry,2,4,surprise,1,5,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,3,4,angry,2,4
478,155.006,167.054,0.06145579,0.0542257,0.128048,0.101158,28.97,28.77,Sess02_impro03_M017,angry,1.7,3.8,angry,1,3,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,4,4,angry,2,3
479,167.054,169.493,0.0542257,-0.3361993,0.101158,0.067866,28.77,28.77,Sess02_impro03_F017,angry,1.5,3.8,angry,1,3,angry,1,5,angry,2,4,disgust,1,4,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,2,4
480,169.493,172.084,-0.3361993,0.5603322,0.067866,0.084512,28.77,28.79,Sess02_impro03_M018,angry,1.5,3.9,angry,1,4,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,2,3
481,172.084,173.708,0.5603322,0.02530533,0.084512,0.081951,28.79,28.81,Sess02_impro03_F018,angry,1.5,4.1,angry,1,4,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,2,4,angry,2,4
482,173.708,174.677,0.02530533,0,0.081951,0.081951,28.81,28.81,Sess02_impro03_M019,angry,1.8,3.5,angry,1,3,angry,1,4,angry,2,3,angry,1,5,neutral,3,3,angry,1,1,angry,2,5,angry,2,4,neutral,3,4,angry,2,3
483,174.677,182.201,0,-0.03615047,0.081951,0.071707,28.81,28.87,Sess02_impro03_F019,angry,1.4,4.2,angry,1,5,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,2,4,angry,1,4
484,182.201,188.503,-0.03615047,-0.03253542,0.071707,0.075548,28.87,28.87,Sess02_impro03_M020,angry,1.6,3.8,angry,1,3,angry,2,4,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,2,4,angry,2,3
485,188.503,200.945,-0.03253542,-0.07591598,0.075548,0.097317,28.87,28.95,Sess02_impro03_F020,angry,1.9,4.1,angry,2,5,angry,3,4,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,3,4,angry,2,4
486,200.945,209.285,-0.07591598,-0.1156815,0.097317,0.088353,28.95,28.99,Sess02_impro03_M021,angry,1.8,3.7,angry,1,3,angry,3,3,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,angry,2,4,angry,3,4,angry,2,3
487,209.285,214.003,-0.1156815,0.01807523,0.088353,0.006402,28.99,29.03,Sess02_impro03_M022,angry,1.8,3.5,disgust,1,2,angry,3,4,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,4,angry,2,4,angry,3,4,angry,2,2
488,214.003,221.535,0.01807523,-0.02530533,0.006402,0.00128,29.03,29.05,Sess02_impro03_F021,angry,1.5,4,disgust,1,4,angry,2,4,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,1,5,angry,2,4,angry,2,4,angry,2,4
489,221.535,230.775,-0.02530533,-0.0469956,0.00128,0,29.05,29.11,Sess02_impro03_M023,angry,1.6,3.9,disgust,1,4,disgust,2,4,angry,2,4,surprise,1,5,angry,1,5,angry,1,1,angry,1,5,angry,2,4,angry,3,4,angry,2,3
490,230.775,243.933,-0.0469956,-0.01084514,0,0,29.11,29.19,Sess02_impro03_F022,angry,1.4,4.5,disgust,1,5,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,1,5,angry,2,5,angry,2,5,angry,2,5
491,243.933,251.3,-0.01084514,-0.1662921,0,0,29.19,29.21,Sess02_impro03_F023,angry,1.2,4.6,disgust,1,5,angry,1,5,angry,2,5,angry,1,5,angry,1,5,angry,1,1,angry,1,5,angry,2,5,angry,1,5,angry,1,5
492,3.805,8.053,0,-0.01084514,0.051219,0.092195,29.35,29.37,Sess02_impro04_F001,neutral,2.8,2.9,neutral,2,3,angry,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
493,8.053,10.105,-0.01084514,-0.007230093,0.092195,0.092195,29.37,29.35,Sess02_impro04_M001,neutral,2.8,2.8,neutral,2,3,angry,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3
494,10.105,26.535,-0.007230093,-0.03615047,0.092195,0.072988,29.35,29.37,Sess02_impro04_F002,neutral,3.3,2.9,sad,2,3,happy,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,2,neutral,3,3,neutral,4,3,neutral,4,3,neutral,4,3
495,26.535,27.286,-0.03615047,0.07230093,0.072988,0.075548,29.37,29.35,Sess02_impro04_M002,neutral,2.9,2.9,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
496,27.286,32.076,0.07230093,-0.1482169,0.075548,0.081951,29.35,29.33,Sess02_impro04_F003,neutral,2.3,2.9,sad,2,3,disgust,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
497,32.076,35.52,-0.1482169,-0.05784074,0.081951,0.058902,29.33,29.33,Sess02_impro04_M003,neutral,2.3,2.8,sad,2,2,disgust,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
498,35.52,57.93,-0.05784074,0.01446019,0.058902,0.048658,29.33,29.39,Sess02_impro04_F004,neutral,2.4,3,sad,2,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,2,4,neutral,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3
