Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
396,7.984,10.589,-0.09399121,-0.01084514,0.184356,0.184356,29.73,29.75,Sess02_impro02_F002,neutral,2.6,2.2,sad,3,2,sad,2,2,neutral,3,3,neutral,2,1,neutral,3,1,neutral,3,2,neutral,2,3,neutral,3,2,neutral,3,3,sad,2,3
397,10.589,12.819,-0.01084514,0.01446019,0.184356,0.185636,29.75,29.77,Sess02_impro02_M002,neutral,2.7,1.9,neutral,3,1,sad,2,1,neutral,3,3,neutral,2,1,neutral,3,1,neutral,3,2,neutral,3,3,neutral,3,2,neutral,3,2,sad,2,3
398,12.819,15.533,0.01446019,-0.01446019,0.185636,0.170273,29.77,29.71,Sess02_impro02_F003,neutral,2.4,2.2,sad,3,2,sad,1,1,neutral,3,3,neutral,2,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3
399,15.533,20.622,-0.01446019,0.003615046,0.170273,0.172834,29.71,29.73,Sess02_impro02_M003,neutral,2.3,2.1,sad,2,2,sad,2,1,sad,2,3,neutral,2,1,neutral,3,1,neutral,2,2,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3
400,20.622,22.419,0.003615046,-0.07953102,0.172834,0.171554,29.73,29.75,Sess02_impro02_F004,neutral,2.5,2.5,sad,2,3,sad,2,2,sad,3,3,neutral,2,2,neutral,3,1,neutral,2,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3
401,22.419,28.31,-0.07953102,0.003615046,0.171554,0.166433,29.75,29.77,Sess02_impro02_M004,neutral,2.2,2.2,angry,2,1,angry,2,2,sad,2,3,neutral,2,2,neutral,3,1,neutral,2,2,disgust,2,3,neutral,2,3,neutral,3,2,neutral,2,3
402,28.31,30.869,0.003615046,0.07591598,0.166433,0.170273,29.77,29.75,Sess02_impro02_F005,neutral,2.2,2.4,sad,2,2,neutral,2,2,neutral,2,3,angry,2,2,neutral,3,1,neutral,2,2,disgust,2,3,neutral,2,3,neutral,3,3,neutral,2,3
403,30.869,32.444,0.07591598,0.01446019,0.170273,0.174114,29.75,29.77,Sess02_impro02_M005,neutral,2.2,2.3,neutral,2,1,neutral,2,2,angry,2,3,angry,2,2,neutral,3,1,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,sad,2,3
404,32.444,33.609,0.01446019,0,0.174114,0.172834,29.77,29.75,Sess02_impro02_F006,neutral,2.3,2.6,neutral,2,3,sad,2,2,neutral,3,3,angry,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,2,sad,2,3
405,33.609,38.406,0,-0.01084514,0.172834,0.171554,29.75,29.77,Sess02_impro02_M006,sad,2.1,2.2,angry,2,1,sad,2,2,sad,2,3,angry,2,2,sad,2,1,sad,2,2,sad,2,3,disgust,2,3,neutral,3,2,sad,2,3
406,38.406,41.273,-0.01084514,-0.01446019,0.171554,0.168993,29.77,29.79,Sess02_impro02_F007,neutral,2.1,2.3,angry,2,1,sad,2,2,neutral,2,3,angry,2,2,sad,2,1,sad,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
407,41.273,45.554,-0.01446019,-0.05061065,0.168993,0.167713,29.79,29.77,Sess02_impro02_M007,angry,2,2.7,angry,2,3,angry,2,2,angry,2,3,angry,1,3,angry,2,2,sad,2,2,sad,2,3,angry,2,3,angry,3,3,angry,2,3
408,45.554,50.031,-0.05061065,-0.003615046,0.167713,0.167713,29.77,29.79,Sess02_impro02_F008,angry,1.9,2.6,disgust,2,3,sad,1,2,angry,2,3,angry,1,3,angry,2,1,sad,2,2,sad,2,3,angry,2,3,neutral,3,3,neutral,2,3
409,50.031,52.808,-0.003615046,-0.02530533,0.167713,0.170273,29.79,29.77,Sess02_impro02_M008,angry,1.9,2.9,angry,2,4,angry,1,2,angry,2,3,angry,1,3,angry,2,2,sad,2,2,sad,2,3,angry,2,3,neutral,3,4,angry,2,3
410,52.808,55.163,-0.02530533,0.02530533,0.170273,0.172834,29.77,29.83,Sess02_impro02_F009,angry,2.2,2.6,angry,3,2,neutral,2,2,angry,2,3,angry,1,3,angry,2,2,sad,2,2,neutral,2,3,angry,2,3,neutral,3,3,neutral,3,3
411,55.163,58.378,0.02530533,-0.03976551,0.172834,0.15491,29.83,29.83,Sess02_impro02_M009,angry,1.8,3.4,angry,2,4,angry,2,4,angry,2,3,angry,1,4,angry,1,4,angry,2,2,angry,2,4,angry,2,3,neutral,2,3,angry,2,3
412,58.378,63.746,-0.03976551,-0.07230093,0.15491,0.162592,29.83,29.81,Sess02_impro02_F010,angry,1.8,3.3,angry,2,2,angry,2,4,angry,2,4,angry,1,4,angry,1,4,angry,2,2,angry,2,3,angry,2,4,neutral,2,3,neutral,2,3
413,63.746,76.043,-0.07230093,0.01084514,0.162592,0.170273,29.81,29.83,Sess02_impro02_M010,angry,1.8,3.4,angry,2,3,angry,2,4,angry,2,4,angry,1,4,angry,1,4,angry,2,2,angry,2,4,angry,2,3,neutral,2,3,angry,2,3
414,76.043,78.636,0.01084514,-0.003615046,0.170273,0.168993,29.83,29.85,Sess02_impro02_F011,angry,2,3,angry,3,2,sad,2,3,angry,2,3,angry,1,4,neutral,1,3,angry,2,2,angry,2,4,angry,2,3,neutral,2,3,sad,3,3
415,78.636,92.903,-0.003615046,0.5314118,0.168993,0.170273,29.85,29.85,Sess02_impro02_M011,angry,1.8,3.2,angry,2,2,angry,2,2,angry,2,4,angry,1,4,angry,2,4,angry,2,2,neutral,2,3,angry,2,4,neutral,2,3,angry,1,4
416,92.903,94.89,0.5314118,-0.03976551,0.170273,0.163872,29.85,29.85,Sess02_impro02_F012,angry,2,2.9,angry,2,1,angry,3,2,angry,2,3,angry,1,4,angry,2,4,angry,2,2,neutral,2,3,angry,2,4,neutral,2,3,neutral,2,3
417,94.89,107.87,-0.03976551,-0.007230093,0.163872,0.176675,29.85,29.83,Sess02_impro02_M012,angry,2,3.1,angry,2,1,angry,3,2,angry,2,4,angry,1,4,angry,2,4,angry,2,2,angry,2,3,angry,2,4,neutral,2,4,angry,2,3
418,107.87,110.289,-0.007230093,-0.06145579,0.176675,0.180515,29.83,29.81,Sess02_impro02_F013,angry,2,3.1,sad,2,2,sad,3,3,angry,2,4,angry,1,3,angry,2,4,neutral,2,2,neutral,2,3,angry,2,4,neutral,2,3,sad,2,3
419,110.289,113.972,-0.06145579,-0.003615046,0.180515,0.175394,29.81,29.81,Sess02_impro02_M013,angry,1.9,2.7,sad,2,1,angry,2,3,angry,2,3,angry,1,3,angry,2,3,neutral,2,2,neutral,2,3,sad,2,4,neutral,2,3,angry,2,2
420,113.972,131.181,-0.003615046,-0.02169028,0.175394,0.163872,29.81,29.79,Sess02_impro02_F014,neutral,2,2.8,sad,2,2,sad,2,2,neutral,2,3,angry,1,3,sad,2,3,neutral,2,2,neutral,2,3,sad,2,4,neutral,2,3,neutral,3,3
421,131.181,135.213,-0.02169028,-0.1048364,0.163872,0.166433,29.79,29.81,Sess02_impro02_M014,sad,1.8,2.6,sad,2,1,sad,1,2,neutral,2,3,sad,1,3,sad,2,2,neutral,2,2,neutral,2,3,sad,2,4,neutral,2,3,disgust,2,3
422,135.213,137.249,-0.1048364,-0.07591598,0.166433,0.165152,29.81,29.81,Sess02_impro02_F015,neutral,1.9,2.6,angry,2,1,sad,2,2,neutral,2,3,sad,1,3,sad,2,2,neutral,2,2,neutral,2,3,sad,2,4,neutral,2,3,neutral,2,3
423,137.249,142.181,-0.07591598,-0.003615046,0.165152,0.166433,29.81,29.81,Sess02_impro02_M015,sad,1.8,2.5,angry,2,1,sad,1,2,sad,2,2,sad,1,3,sad,2,3,sad,2,2,sad,2,2,sad,2,4,neutral,2,3,sad,2,3
424,142.181,143.743,-0.003615046,-0.07230093,0.166433,0.170273,29.81,29.81,Sess02_impro02_F016,sad,2,2.5,sad,2,1,sad,2,2,sad,2,2,sad,1,3,sad,2,3,sad,2,2,sad,2,2,sad,2,4,neutral,3,3,sad,2,3
425,143.743,144.495,-0.07230093,0.003615046,0.170273,0.166433,29.81,29.81,Sess02_impro02_M016,sad,1.9,2.5,sad,1,1,sad,2,2,sad,2,2,sad,1,3,sad,2,3,sad,2,2,sad,2,2,sad,2,4,neutral,3,3,sad,2,3
426,144.495,157.554,0.003615046,-0.01807523,0.166433,0.167713,29.81,29.83,Sess02_impro02_F017,sad,1.9,2.7,sad,2,1,disgust,2,3,neutral,2,3,sad,1,3,sad,2,3,neutral,2,2,sad,2,2,sad,2,4,neutral,2,3,neutral,2,3
427,157.554,163.798,-0.01807523,0.007230093,0.167713,0.163872,29.83,29.83,Sess02_impro02_M017,neutral,1.9,2.5,angry,2,1,angry,2,2,neutral,2,3,angry,1,3,sad,2,2,neutral,2,2,neutral,2,2,sad,2,4,neutral,2,3,sad,2,3
428,163.798,169.984,0.007230093,-0.06145579,0.163872,0.166433,29.83,29.83,Sess02_impro02_F018,neutral,2,2.5,sad,2,2,sad,2,2,neutral,2,3,angry,1,3,sad,2,2,neutral,2,2,neutral,2,2,sad,2,3,neutral,3,3,neutral,2,3
429,169.984,173.48,-0.06145579,-0.007230093,0.166433,0.167713,29.83,29.83,Sess02_impro02_M018,neutral,2.3,2.5,sad,3,1,sad,3,2,neutral,3,3,angry,1,3,sad,2,2,neutral,2,2,neutral,3,3,sad,2,3,neutral,2,3,neutral,2,3
430,173.48,176.961,-0.007230093,-0.09037616,0.167713,0.175394,29.83,29.71,Sess02_impro02_F019,neutral,2.4,2.7,sad,2,2,sad,3,3,neutral,3,3,angry,2,3,sad,2,2,neutral,2,2,neutral,3,3,sad,2,3,neutral,3,3,neutral,2,3
431,176.961,186.024,-0.09037616,-0.09037616,0.175394,0.175394,29.71,29.71,Sess02_impro02_M019,angry,2,3.3,angry,2,4,angry,3,4,neutral,2,3,angry,1,3,sad,2,2,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,2,3
432,186.024,212.272,-0.09037616,-0.09037616,0.175394,0.175394,29.71,29.71,Sess02_impro02_F020,neutral;sad,2,2.8,sad,2,3,sad,2,2,neutral,2,3,sad,1,3,sad,2,2,neutral,2,2,neutral,3,3,sad,2,4,neutral,2,3,neutral,2,3
433,212.272,216.88,-0.09037616,-0.09037616,0.175394,0.175394,29.71,29.71,Sess02_impro02_M020,angry,2,2.7,angry,2,2,angry,2,2,neutral,2,3,angry,1,3,sad,2,2,angry,2,2,disgust,3,3,angry,2,4,angry,2,3,angry,2,3
434,216.88,243.359,-0.09037616,-0.09037616,0.175394,0.175394,29.71,29.71,Sess02_impro02_F021,sad,1.9,2.3,sad,2,1,sad,2,2,sad,2,2,sad,1,3,sad,2,2,neutral,2,2,neutral,2,2,sad,2,4,neutral,2,3,sad,2,2
435,243.359,249.708,-0.09037616,-0.03615047,0.175394,0.174114,29.71,29.73,Sess02_impro02_M021,sad,1.8,2.4,sad,2,3,sad,1,1,sad,2,2,sad,1,3,sad,2,2,neutral,2,2,sad,2,2,sad,2,3,sad,2,3,sad,2,3
436,249.708,255.524,-0.03615047,0.6362482,0.174114,0.170273,29.73,29.75,Sess02_impro02_F022,sad,1.8,2.6,sad,2,3,sad,1,2,sad,2,2,sad,1,3,sad,2,2,neutral,2,2,sad,2,2,sad,2,4,sad,2,3,sad,2,3
437,255.524,259.095,0.6362482,-0.03976551,0.170273,0.163872,29.75,29.81,Sess02_impro02_M022,sad,1.7,2.5,sad,1,2,angry,1,2,sad,2,2,sad,1,3,sad,2,2,sad,2,2,sad,2,2,sad,2,4,sad,2,3,sad,2,3
438,259.095,260.234,-0.03976551,-0.007230093,0.163872,0.167713,29.81,29.81,Sess02_impro02_F023,sad,1.9,2.6,sad,1,2,sad,2,2,neutral,3,3,sad,1,3,sad,2,2,sad,2,2,neutral,2,2,sad,2,4,sad,2,3,neutral,2,3
439,260.234,264.227,-0.007230093,0.01084514,0.167713,0.170273,29.81,29.81,Sess02_impro02_M023,sad,1.9,2.4,sad,2,2,sad,1,2,sad,2,2,sad,1,3,sad,3,2,sad,2,2,sad,2,2,sad,2,3,sad,2,3,sad,2,3
440,264.227,277.185,0.01084514,0,0.170273,0.158751,29.81,29.83,Sess02_impro02_F024,sad,2,2.5,sad,2,3,sad,2,2,sad,2,3,sad,1,3,sad,3,2,sad,2,2,sad,2,2,sad,2,3,sad,2,3,sad,2,2
441,277.185,279.747,0,-0.03253542,0.158751,0.160031,29.83,29.81,Sess02_impro02_M024,sad,2.2,2.4,sad,2,2,sad,3,3,sad,2,3,sad,1,3,sad,3,2,neutral,3,2,sad,2,2,sad,2,3,sad,2,2,neutral,2,2
442,279.747,289.253,-0.03253542,0.01446019,0.160031,0.158751,29.81,29.83,Sess02_impro02_F025,sad,2.4,2.4,sad,3,3,sad,3,2,neutral,2,3,neutral,2,3,sad,3,2,neutral,3,2,neutral,2,2,sad,2,3,sad,2,3,sad,2,1
443,289.253,297.364,0.01446019,0.007230093,0.158751,0.156191,29.83,29.85,Sess02_impro02_M025,neutral,3,2.5,sad,4,2,neutral,3,2,neutral,3,3,neutral,3,3,sad,3,2,neutral,4,3,neutral,2,3,neutral,2,3,neutral,2,3,sad,4,1
444,297.364,299.876,0.007230093,-0.08314607,0.156191,0.157471,29.85,29.83,Sess02_impro02_F026,neutral,2.9,2.6,sad,3,2,neutral,3,2,neutral,3,3,neutral,3,3,sad,3,2,neutral,4,3,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,2
445,299.876,306.112,-0.08314607,0.07230093,0.157471,0.157471,29.83,29.87,Sess02_impro02_M026,neutral,3.2,2.6,happy,3,2,happy,2,2,neutral,3,3,neutral,4,3,sad,3,2,neutral,4,3,neutral,4,3,neutral,2,3,neutral,3,3,sad,4,2
446,3.275,6.653,-0.01084514,-0.02530533,0.177955,0.171554,30.27,30.27,Sess02_impro03_M001,neutral,2.1,2.9,angry,2,2,neutral,2,4,neutral,2,3,neutral,2,3,neutral,2,3,angry,2,2,neutral,3,3,disgust,2,3,angry,2,3,neutral,2,3
447,6.653,7.209,-0.02530533,-0.06507084,0.171554,0.163872,30.27,30.27,Sess02_impro03_F001,neutral,2.4,2.9,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,3,angry,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
448,7.209,11.026,-0.06507084,0.03253542,0.163872,0.815856,30.27,30.25,Sess02_impro03_M002,neutral,2,2.8,surprise,2,2,disgust,2,3,neutral,2,3,neutral,2,3,neutral,2,3,angry,2,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
449,11.026,19.641,0.03253542,-0.04338056,0.815856,0.11677,30.25,30.21,Sess02_impro03_F002,neutral,2.1,2.9,surprise,2,3,disgust,3,3,neutral,2,3,neutral,2,3,neutral,2,3,angry,2,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
450,19.641,26.384,-0.04338056,0.07591598,0.11677,0.060438,30.21,30.23,Sess02_impro03_M003,disgust,1.9,2.9,surprise,1,3,disgust,2,3,neutral,2,3,disgust,2,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
451,26.384,28.856,0.07591598,0.03976551,0.060438,0.046356,30.23,30.21,Sess02_impro03_F003,neutral,1.9,2.9,surprise,1,3,disgust,3,3,neutral,2,3,neutral,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
452,28.856,31.207,0.03976551,-0.01084514,0.046356,0.201,30.21,30.23,Sess02_impro03_M004,angry,2,2.8,angry,2,2,angry,3,3,neutral,2,3,neutral,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,angry,2,3
453,31.207,32.765,-0.01084514,0.007230093,0.201,0.195879,30.23,30.21,Sess02_impro03_F004,angry,2.2,2.8,angry,2,2,angry,3,3,neutral,2,3,neutral,1,3,angry,2,3,angry,2,2,neutral,3,3,disgust,2,3,neutral,3,3,angry,2,3
454,32.765,45.2,0.007230093,-0.1192965,0.195879,0.236847,30.21,30.25,Sess02_impro03_M005,angry,1.9,3.1,angry,2,3,angry,2,4,neutral,2,3,disgust,1,3,angry,2,3,angry,2,2,disgust,2,4,disgust,2,3,neutral,2,3,angry,2,3
455,45.2,49.185,-0.1192965,0.003615046,0.236847,0.189477,30.25,30.23,Sess02_impro03_F005,angry,2,2.9,angry,2,3,angry,3,3,neutral,2,3,disgust,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
456,49.185,53.571,0.003615046,-0.007230093,0.189477,0.190757,30.23,30.25,Sess02_impro03_M006,angry,1.8,2.9,angry,1,3,angry,2,3,neutral,2,3,disgust,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
457,53.571,56.915,-0.007230093,0.01446019,0.190757,0.188197,30.25,30.25,Sess02_impro03_F006,neutral,1.8,2.8,angry,1,2,neutral,2,3,neutral,2,3,disgust,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
458,56.915,72.774,0.01446019,0.003615046,0.188197,0.216363,30.25,30.27,Sess02_impro03_M007,disgust,1.8,3,disgust,1,3,disgust,2,4,neutral,2,3,disgust,1,3,angry,2,3,angry,2,2,disgust,2,3,disgust,2,3,neutral,2,3,angry,2,3
459,72.774,74.788,0.003615046,0,0.216363,0.218923,30.27,30.29,Sess02_impro03_F007,angry,2.1,2.9,angry,2,3,disgust,3,3,neutral,2,3,disgust,2,3,angry,2,3,angry,2,2,angry,2,3,disgust,2,3,neutral,2,3,neutral,2,3
460,74.788,76.945,0,0.003615046,0.218923,0.217643,30.29,30.29,Sess02_impro03_M008,neutral,2,2.8,surprise,2,3,neutral,2,3,neutral,2,3,disgust,1,3,angry,2,3,angry,2,1,angry,2,3,disgust,2,3,neutral,3,3,neutral,2,3
461,76.945,78.335,0.003615046,0.01807523,0.217643,0.212522,30.29,30.31,Sess02_impro03_F008,neutral;angry,2.1,2.9,angry,2,3,neutral,3,3,neutral,2,3,disgust,1,3,angry,2,3,angry,2,1,angry,2,4,disgust,2,3,neutral,3,3,neutral,2,3
462,78.335,84.557,0.01807523,-0.0542257,0.212522,0.198439,30.31,30.35,Sess02_impro03_M009,neutral,2,2.9,angry,2,3,neutral,2,3,neutral,2,3,disgust,1,3,angry,2,3,disgust,2,1,neutral,2,4,disgust,2,3,neutral,3,3,neutral,2,3
463,84.557,85.987,-0.0542257,0.01446019,0.198439,0.224044,30.35,30.33,Sess02_impro03_F009,neutral,2,2.7,angry,2,2,neutral,2,3,neutral,2,3,disgust,1,3,angry,2,3,disgust,2,1,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
464,85.987,89.452,0.01446019,0.003615046,0.224044,0.212522,30.33,30.35,Sess02_impro03_M010,neutral,1.9,2.7,angry,2,2,disgust,2,3,neutral,2,3,disgust,1,3,neutral,2,3,disgust,2,1,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
465,89.452,92.347,0.003615046,0,0.212522,0.209961,30.35,30.33,Sess02_impro03_F010,neutral,1.9,2.6,angry,2,1,neutral,2,3,neutral,2,3,disgust,1,3,neutral,2,3,disgust,2,1,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
466,92.347,97.752,0,-0.1409868,0.209961,0.207401,30.33,30.35,Sess02_impro03_M011,neutral;disgust,1.9,2.8,angry,2,2,disgust,2,4,neutral,2,3,disgust,1,3,angry,2,3,disgust,2,1,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
467,97.752,107.709,-0.1409868,0,0.207401,0.197159,30.35,30.35,Sess02_impro03_F011,disgust,2,2.9,angry,2,4,angry,3,3,neutral,2,3,disgust,2,3,angry,2,3,disgust,1,1,disgust,2,3,disgust,2,3,neutral,2,3,neutral,2,3
468,107.709,118.581,0,-0.01446019,0.197159,0.185636,30.35,30.35,Sess02_impro03_M012,angry,1.7,3,angry,1,3,angry,2,3,neutral,2,3,disgust,2,3,angry,1,3,angry,1,1,angry,2,3,disgust,2,4,neutral,2,3,angry,2,4
469,118.581,125.834,-0.01446019,0.003615046,0.185636,0.181796,30.35,30.35,Sess02_impro03_F012,neutral,1.9,2.7,disgust,1,2,angry,3,3,neutral,2,3,disgust,2,3,angry,2,3,angry,1,1,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
470,125.834,128.936,0.003615046,-0.01807523,0.181796,0.184356,30.35,30.33,Sess02_impro03_M013,angry,2,2.9,angry,1,3,disgust,3,3,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,disgust,2,4,disgust,2,3,neutral,3,3,angry,2,3
471,128.936,134.073,-0.01807523,0.003615046,0.184356,0.181796,30.33,30.39,Sess02_impro03_F013,angry,1.8,2.9,angry,1,3,disgust,2,3,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,disgust,2,3,disgust,2,4,neutral,2,3,angry,2,3
472,134.073,136.497,0.003615046,0.007230093,0.181796,0.175394,30.39,30.39,Sess02_impro03_M014,angry,1.7,3.2,angry,1,4,angry,2,4,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,disgust,2,3,disgust,2,4,angry,2,4,angry,1,3
473,136.497,146.18,0.007230093,0.007230093,0.175394,0.180515,30.39,30.37,Sess02_impro03_F014,angry;disgust,2,2.9,disgust,2,3,angry,3,3,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,disgust,2,3,disgust,2,4,neutral,2,3,neutral,2,3
474,146.18,148.97,0.007230093,0.003615046,0.180515,0.181796,30.37,30.39,Sess02_impro03_M015,angry,1.7,3.4,angry,1,4,angry,2,4,angry,2,3,disgust,2,3,angry,2,3,angry,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
475,148.97,149.82,0.003615046,-0.0469956,0.181796,0.181796,30.39,30.41,Sess02_impro03_F015,angry,1.9,3.2,angry,2,4,angry,2,4,angry,2,3,angry,2,3,angry,2,3,angry,1,1,angry,2,4,angry,2,4,neutral,2,3,angry,2,3
476,149.82,151.769,-0.0469956,0,0.181796,0.180515,30.41,30.41,Sess02_impro03_M016,angry,1.7,3.3,disgust,1,4,angry,2,4,angry,2,3,disgust,1,3,angry,2,4,angry,1,1,angry,2,4,disgust,2,4,neutral,2,3,angry,2,3
477,151.769,155.006,0,0.0469956,0.180515,0.180515,30.41,30.41,Sess02_impro03_F016,neutral,1.7,3.1,disgust,1,3,angry,2,4,neutral,2,3,disgust,1,3,neutral,3,3,angry,1,1,angry,1,4,disgust,2,4,neutral,2,3,neutral,2,3
478,155.006,167.054,0.0469956,-0.1048364,0.180515,0.177955,30.41,30.43,Sess02_impro03_M017,angry,1.5,3.4,disgust,1,4,angry,3,4,angry,2,3,disgust,1,3,angry,1,4,angry,1,1,angry,1,4,angry,2,4,angry,2,4,angry,1,3
479,167.054,169.493,-0.1048364,0.01084514,0.177955,0.174114,30.43,30.45,Sess02_impro03_F017,angry;disgust,1.7,3.3,disgust,2,4,disgust,3,4,angry,2,3,disgust,1,3,angry,1,4,angry,1,1,angry,1,4,disgust,2,4,neutral,3,3,neutral,1,3
480,169.493,172.084,0.01084514,-0.0469956,0.174114,0.176675,30.45,30.47,Sess02_impro03_M018,angry,1.8,2.9,angry,2,2,neutral,2,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,angry,2,4,disgust,2,4,neutral,2,3,neutral,2,3
481,172.084,173.708,-0.0469956,0,0.176675,0.177955,30.47,30.47,Sess02_impro03_F018,angry,2,3,angry,2,3,angry,3,3,neutral,2,3,angry,1,3,angry,2,3,angry,1,1,angry,2,4,disgust,2,4,neutral,3,3,neutral,2,3
482,173.708,174.677,0,0.04338056,0.177955,0.176675,30.47,30.47,Sess02_impro03_M019,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3,angry,1,3,neutral,3,3,disgust,1,1,angry,2,4,disgust,2,4,neutral,3,3,neutral,2,3
483,174.677,182.201,0.04338056,-0.02169028,0.176675,0.120344,30.47,30.47,Sess02_impro03_F019,angry,1.9,2.9,angry,2,3,surprise,3,3,angry,2,3,angry,1,3,angry,2,3,disgust,1,1,neutral,2,3,disgust,2,4,neutral,2,3,angry,2,3
484,182.201,188.503,-0.02169028,-0.06145579,0.120344,0.124184,30.47,30.47,Sess02_impro03_M020,angry,1.8,3.1,angry,2,3,angry,3,4,angry,2,3,disgust,1,3,angry,1,4,angry,1,1,angry,2,3,disgust,2,4,neutral,2,3,neutral,2,3
485,188.503,200.945,-0.06145579,-0.003615046,0.124184,0.126745,30.47,30.49,Sess02_impro03_F020,neutral;angry;disgust,1.9,2.7,angry,2,2,surprise,3,2,neutral,2,3,disgust,1,3,angry,2,3,disgust,1,1,angry,2,3,disgust,2,4,neutral,2,3,neutral,2,3
486,200.945,209.285,-0.003615046,-0.1048364,0.126745,0.215082,30.49,30.49,Sess02_impro03_M021,angry,1.5,3.4,angry,2,4,angry,1,5,angry,2,3,angry,1,3,angry,1,4,angry,1,1,angry,2,3,angry,2,4,angry,2,4,angry,1,3
487,209.285,214.003,-0.1048364,-0.07591598,0.215082,0.20228,30.49,30.51,Sess02_impro03_M022,angry,1.5,2.9,disgust,1,3,angry,1,4,angry,2,3,disgust,1,3,angry,1,3,disgust,1,1,angry,2,3,disgust,2,4,angry,2,3,angry,2,2
488,214.003,221.535,-0.07591598,-0.09037616,0.20228,0.189477,30.51,30.47,Sess02_impro03_F021,angry;disgust,1.9,2.9,disgust,2,3,disgust,3,3,angry,2,3,angry,1,3,angry,2,3,disgust,1,1,neutral,2,3,disgust,2,4,neutral,2,3,angry,2,3
489,221.535,230.775,-0.09037616,0.007230093,0.189477,0.189477,30.47,30.49,Sess02_impro03_M023,angry,1.5,4,angry,1,5,angry,2,5,angry,2,4,angry,1,4,angry,1,5,disgust,1,1,angry,2,4,angry,2,4,angry,2,4,angry,1,4
490,230.775,243.933,0.007230093,-0.02169028,0.189477,0.209961,30.49,30.47,Sess02_impro03_F022,angry,1.7,3.1,angry,1,2,disgust,3,2,angry,2,4,angry,1,4,angry,1,4,disgust,1,1,angry,2,4,angry,2,4,angry,2,3,angry,2,3
491,243.933,251.3,-0.02169028,0.02530533,0.209961,0.198439,30.47,30.49,Sess02_impro03_F023,disgust,1.7,3.2,disgust,1,3,disgust,2,3,angry,2,4,angry,1,4,angry,2,4,disgust,1,1,neutral,2,3,disgust,2,4,neutral,2,3,neutral,2,3
492,3.805,8.053,0.007230093,0,0.134426,0.117783,30.47,30.51,Sess02_impro04_F001,neutral,3,2.9,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
493,8.053,10.105,0,-0.007230093,0.117783,0.145949,30.51,30.53,Sess02_impro04_M001,neutral,3,2.8,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3
494,10.105,26.535,-0.007230093,-0.03976551,0.145949,0.133146,30.53,30.63,Sess02_impro04_F002,neutral,2.9,2.9,surprise,2,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3
495,26.535,27.286,-0.03976551,-0.03615047,0.133146,0.126745,30.63,30.63,Sess02_impro04_M002,surprise,2.3,3,surprise,2,3,angry,2,3,surprise,3,3,surprise,3,3,surprise,2,4,surprise,2,2,surprise,3,3,surprise,2,3,surprise,2,3,surprise,2,3
